"id","UniqueID","Gene.Name","Protein.ID","GeneType"
2802,"CCDC163","CCDC163","","protein_coding"
2803,"CCDC166","CCDC166","","protein_coding"
2804,"CCDC167","CCDC167","","protein_coding"
2805,"CCDC168","CCDC168","","protein_coding"
2806,"CCDC169","CCDC169","","protein_coding"
2807,"CCDC169-SOHLH2","CCDC169-SOHLH2","","protein_coding"
2808,"CCDC17","CCDC17","","protein_coding"
2809,"CCDC170","CCDC170","","protein_coding"
2810,"CCDC171","CCDC171","","protein_coding"
2811,"CCDC172","CCDC172","","protein_coding"
2812,"CCDC173","CCDC173","","protein_coding"
2813,"CCDC174","CCDC174","","protein_coding"
2814,"CCDC175","CCDC175","","protein_coding"
2815,"CCDC177","CCDC177","","protein_coding"
2816,"CCDC178","CCDC178","","protein_coding"
2817,"CCDC179","CCDC179","","protein_coding"
2818,"CCDC18","CCDC18","","protein_coding"
2819,"CCDC18-AS1","CCDC18-AS1","","protein_coding"
2820,"CCDC180","CCDC180","","protein_coding"
2821,"CCDC181","CCDC181","","protein_coding"
2822,"CCDC182","CCDC182","","protein_coding"
2823,"CCDC183","CCDC183","","protein_coding"
2824,"CCDC183-AS1","CCDC183-AS1","","protein_coding"
2825,"CCDC184","CCDC184","","protein_coding"
2826,"CCDC185","CCDC185","","protein_coding"
2827,"CCDC186","CCDC186","","protein_coding"
2828,"CCDC187","CCDC187","","protein_coding"
2829,"CCDC188","CCDC188","","protein_coding"
2830,"CCDC189","CCDC189","","protein_coding"
2831,"CCDC190","CCDC190","","protein_coding"
2832,"CCDC191","CCDC191","","protein_coding"
2833,"CCDC192","CCDC192","","protein_coding"
2834,"CCDC196","CCDC196","","protein_coding"
2835,"CCDC197","CCDC197","","protein_coding"
2836,"CCDC198","CCDC198","","protein_coding"
2837,"CCDC22","CCDC22","","protein_coding"
2838,"CCDC24","CCDC24","","protein_coding"
2839,"CCDC25","CCDC25","","protein_coding"
2840,"CCDC26","CCDC26","","protein_coding"
2841,"CCDC27","CCDC27","","protein_coding"
2842,"CCDC28A","CCDC28A","","protein_coding"
2843,"CCDC28B","CCDC28B","","protein_coding"
2844,"CCDC3","CCDC3","","protein_coding"
2845,"CCDC30","CCDC30","","protein_coding"
2846,"CCDC32","CCDC32","","protein_coding"
2847,"CCDC33","CCDC33","","protein_coding"
2848,"CCDC34","CCDC34","","protein_coding"
2849,"CCDC36","CCDC36","","protein_coding"
2850,"CCDC37-AS1","CCDC37-AS1","","protein_coding"
2851,"CCDC38","CCDC38","","protein_coding"
2852,"CCDC39","CCDC39","","protein_coding"
2853,"CCDC40","CCDC40","","protein_coding"
2854,"CCDC42","CCDC42","","protein_coding"
2855,"CCDC43","CCDC43","","protein_coding"
2856,"CCDC47","CCDC47","","protein_coding"
2857,"CCDC50","CCDC50","","protein_coding"
2858,"CCDC51","CCDC51","","protein_coding"
2859,"CCDC54","CCDC54","","protein_coding"
2860,"CCDC57","CCDC57","","protein_coding"
2861,"CCDC58","CCDC58","","protein_coding"
2862,"CCDC59","CCDC59","","protein_coding"
2863,"CCDC6","CCDC6","","protein_coding"
2864,"CCDC60","CCDC60","","protein_coding"
2865,"CCDC61","CCDC61","","protein_coding"
2866,"CCDC62","CCDC62","","protein_coding"
2867,"CCDC63","CCDC63","","protein_coding"
2868,"CCDC65","CCDC65","","protein_coding"
2869,"CCDC66","CCDC66","","protein_coding"
2870,"CCDC68","CCDC68","","protein_coding"
2871,"CCDC69","CCDC69","","protein_coding"
2872,"CCDC7","CCDC7","","protein_coding"
2873,"CCDC70","CCDC70","","protein_coding"
2874,"CCDC71","CCDC71","","protein_coding"
2875,"CCDC71L","CCDC71L","","protein_coding"
2876,"CCDC73","CCDC73","","protein_coding"
2877,"CCDC74A","CCDC74A","","protein_coding"
2878,"CCDC74B","CCDC74B","","protein_coding"
2879,"CCDC77","CCDC77","","protein_coding"
2880,"CCDC78","CCDC78","","protein_coding"
2881,"CCDC8","CCDC8","","protein_coding"
2882,"CCDC80","CCDC80","","protein_coding"
2883,"CCDC81","CCDC81","","protein_coding"
2884,"CCDC82","CCDC82","","protein_coding"
2885,"CCDC83","CCDC83","","protein_coding"
2886,"CCDC84","CCDC84","","protein_coding"
2887,"CCDC85A","CCDC85A","","protein_coding"
2888,"CCDC85B","CCDC85B","","protein_coding"
2889,"CCDC85C","CCDC85C","","protein_coding"
2890,"CCDC86","CCDC86","","protein_coding"
2891,"CCDC87","CCDC87","","protein_coding"
2892,"CCDC88A","CCDC88A","","protein_coding"
2893,"CCDC88B","CCDC88B","","protein_coding"
2894,"CCDC88C","CCDC88C","","protein_coding"
2895,"CCDC89","CCDC89","","protein_coding"
2896,"CCDC9","CCDC9","","protein_coding"
2897,"CCDC90B","CCDC90B","","protein_coding"
2898,"CCDC91","CCDC91","","protein_coding"
2899,"CCDC92","CCDC92","","protein_coding"
2900,"CCDC92B","CCDC92B","","protein_coding"
2901,"CCDC93","CCDC93","","protein_coding"
2902,"CCDC94","CCDC94","","protein_coding"
2903,"CCDC96","CCDC96","","protein_coding"
2904,"CCDC97","CCDC97","","protein_coding"
2905,"CCDC9B","CCDC9B","","protein_coding"
2906,"CCEPR","CCEPR","","protein_coding"
2907,"CCER1","CCER1","","protein_coding"
2908,"CCER2","CCER2","","protein_coding"
2909,"CCHCR1","CCHCR1","","protein_coding"
2910,"CCIN","CCIN","","protein_coding"
2911,"CCK","CCK","","protein_coding"
2912,"CCKAR","CCKAR","","protein_coding"
2913,"CCKBR","CCKBR","","protein_coding"
2914,"CCL1","CCL1","","protein_coding"
2915,"CCL11","CCL11","","protein_coding"
2916,"CCL13","CCL13","","protein_coding"
2917,"CCL14","CCL14","","protein_coding"
2918,"CCL15","CCL15","","protein_coding"
2919,"CCL15-CCL14","CCL15-CCL14","","protein_coding"
2920,"CCL16","CCL16","","protein_coding"
2921,"CCL17","CCL17","","protein_coding"
2922,"CCL18","CCL18","","protein_coding"
2923,"CCL19","CCL19","","protein_coding"
2924,"CCL2","CCL2","","protein_coding"
2925,"CCL20","CCL20","","protein_coding"
2926,"CCL21","CCL21","","protein_coding"
2927,"CCL22","CCL22","","protein_coding"
2928,"CCL23","CCL23","","protein_coding"
2929,"CCL24","CCL24","","protein_coding"
2930,"CCL25","CCL25","","protein_coding"
2931,"CCL26","CCL26","","protein_coding"
2932,"CCL27","CCL27","","protein_coding"
2933,"CCL28","CCL28","","protein_coding"
2934,"CCL3","CCL3","","protein_coding"
2935,"CCL3L1","CCL3L1","","protein_coding"
2936,"CCL3L3","CCL3L3","","protein_coding"
2937,"CCL4","CCL4","","protein_coding"
2938,"CCL4L1","CCL4L1","","protein_coding"
2939,"CCL4L2","CCL4L2","","protein_coding"
2940,"CCL5","CCL5","","protein_coding"
2941,"CCL7","CCL7","","protein_coding"
2942,"CCL8","CCL8","","protein_coding"
2943,"CCM2","CCM2","","protein_coding"
2944,"CCM2L","CCM2L","","protein_coding"
2945,"CCNA1","CCNA1","","protein_coding"
2946,"CCNA2","CCNA2","","protein_coding"
2947,"CCNB1","CCNB1","","protein_coding"
2948,"CCNB1IP1","CCNB1IP1","","protein_coding"
2949,"CCNB2","CCNB2","","protein_coding"
2950,"CCNB3","CCNB3","","protein_coding"
2951,"CCNC","CCNC","","protein_coding"
2952,"CCND1","CCND1","","protein_coding"
2953,"CCND2","CCND2","","protein_coding"
2954,"CCND2-AS1","CCND2-AS1","","protein_coding"
2955,"CCND3","CCND3","","protein_coding"
2956,"CCNDBP1","CCNDBP1","","protein_coding"
2957,"CCNE1","CCNE1","","protein_coding"
2958,"CCNE2","CCNE2","","protein_coding"
2959,"CCNF","CCNF","","protein_coding"
2960,"CCNG1","CCNG1","","protein_coding"
2961,"CCNG2","CCNG2","","protein_coding"
2962,"CCNH","CCNH","","protein_coding"
2963,"CCNI","CCNI","","protein_coding"
2964,"CCNI2","CCNI2","","protein_coding"
2965,"CCNJ","CCNJ","","protein_coding"
2966,"CCNJL","CCNJL","","protein_coding"
2967,"CCNK","CCNK","","protein_coding"
2968,"CCNL1","CCNL1","","protein_coding"
2969,"CCNL2","CCNL2","","protein_coding"
2970,"CCNO","CCNO","","protein_coding"
2971,"CCNQ","CCNQ","","protein_coding"
2972,"CCNT1","CCNT1","","protein_coding"
2973,"CCNT2","CCNT2","","protein_coding"
2974,"CCNT2-AS1","CCNT2-AS1","","protein_coding"
2975,"CCNY","CCNY","","protein_coding"
2976,"CCNYL1","CCNYL1","","protein_coding"
2977,"CCNYL2","CCNYL2","","protein_coding"
2978,"CCP110","CCP110","","protein_coding"
2979,"CCPG1","CCPG1","","protein_coding"
2980,"CCR1","CCR1","","protein_coding"
2981,"CCR10","CCR10","","protein_coding"
2982,"CCR2","CCR2","","protein_coding"
2983,"CCR3","CCR3","","protein_coding"
2984,"CCR4","CCR4","","protein_coding"
2985,"CCR5","CCR5","","protein_coding"
2986,"CCR6","CCR6","","protein_coding"
2987,"CCR7","CCR7","","protein_coding"
2988,"CCR8","CCR8","","protein_coding"
2989,"CCR9","CCR9","","protein_coding"
2990,"CCRL2","CCRL2","","protein_coding"
2991,"CCS","CCS","","protein_coding"
2992,"CCSAP","CCSAP","","protein_coding"
2993,"CCSER1","CCSER1","","protein_coding"
2994,"CCSER2","CCSER2","","protein_coding"
2995,"CCT2","CCT2","","protein_coding"
2996,"CCT3","CCT3","","protein_coding"
2997,"CCT4","CCT4","","protein_coding"
2998,"CCT5","CCT5","","protein_coding"
2999,"CCT6A","CCT6A","","protein_coding"
3000,"CCT6B","CCT6B","","protein_coding"
3001,"CCT6P1","CCT6P1","","protein_coding"
3002,"CCT6P3","CCT6P3","","protein_coding"
3003,"CCT7","CCT7","","protein_coding"
3004,"CCT8","CCT8","","protein_coding"
3005,"CCT8L2","CCT8L2","","protein_coding"
3006,"CCZ1","CCZ1","","protein_coding"
3007,"CCZ1B","CCZ1B","","protein_coding"
3008,"CCZ1P-OR7E38P","CCZ1P-OR7E38P","","protein_coding"
3009,"CD101","CD101","","protein_coding"
3010,"CD109","CD109","","protein_coding"
3011,"CD14","CD14","","protein_coding"
3012,"CD151","CD151","","protein_coding"
3013,"CD160","CD160","","protein_coding"
3014,"CD163","CD163","","protein_coding"
3015,"CD163L1","CD163L1","","protein_coding"
3016,"CD164","CD164","","protein_coding"
3017,"CD164L2","CD164L2","","protein_coding"
3018,"CD177","CD177","","protein_coding"
3019,"CD180","CD180","","protein_coding"
3020,"CD19","CD19","","protein_coding"
3021,"CD1A","CD1A","","protein_coding"
3022,"CD1B","CD1B","","protein_coding"
3023,"CD1C","CD1C","","protein_coding"
3024,"CD1D","CD1D","","protein_coding"
3025,"CD1E","CD1E","","protein_coding"
3026,"CD2","CD2","","protein_coding"
3027,"CD200","CD200","","protein_coding"
3028,"CD200R1","CD200R1","","protein_coding"
3029,"CD200R1L","CD200R1L","","protein_coding"
3030,"CD207","CD207","","protein_coding"
3031,"CD209","CD209","","protein_coding"
3032,"CD22","CD22","","protein_coding"
3033,"CD226","CD226","","protein_coding"
3034,"CD24","CD24","","protein_coding"
3035,"CD244","CD244","","protein_coding"
3036,"CD247","CD247","","protein_coding"
3037,"CD248","CD248","","protein_coding"
3038,"CD27","CD27","","protein_coding"
3039,"CD27-AS1","CD27-AS1","","protein_coding"
3040,"CD274","CD274","","protein_coding"
3041,"CD276","CD276","","protein_coding"
3042,"CD28","CD28","","protein_coding"
3043,"CD2AP","CD2AP","","protein_coding"
3044,"CD2BP2","CD2BP2","","protein_coding"
3045,"CD300A","CD300A","","protein_coding"
3046,"CD300C","CD300C","","protein_coding"
3047,"CD300E","CD300E","","protein_coding"
3048,"CD300H","CD300H","","protein_coding"
3049,"CD300LB","CD300LB","","protein_coding"
3050,"CD300LD","CD300LD","","protein_coding"
3051,"CD300LF","CD300LF","","protein_coding"
3052,"CD300LG","CD300LG","","protein_coding"
3053,"CD302","CD302","","protein_coding"
3054,"CD320","CD320","","protein_coding"
3055,"CD33","CD33","","protein_coding"
3056,"CD34","CD34","","protein_coding"
3057,"CD36","CD36","","protein_coding"
3058,"CD37","CD37","","protein_coding"
3059,"CD38","CD38","","protein_coding"
3060,"CD3D","CD3D","","protein_coding"
3061,"CD3E","CD3E","","protein_coding"
3062,"CD3EAP","CD3EAP","","protein_coding"
3063,"CD3G","CD3G","","protein_coding"
3064,"CD4","CD4","","protein_coding"
3065,"CD40","CD40","","protein_coding"
3066,"CD40LG","CD40LG","","protein_coding"
3067,"CD44","CD44","","protein_coding"
3068,"CD46","CD46","","protein_coding"
3069,"CD47","CD47","","protein_coding"
3070,"CD48","CD48","","protein_coding"
3071,"CD5","CD5","","protein_coding"
3072,"CD52","CD52","","protein_coding"
3073,"CD53","CD53","","protein_coding"
3074,"CD55","CD55","","protein_coding"
3075,"CD58","CD58","","protein_coding"
3076,"CD59","CD59","","protein_coding"
3077,"CD5L","CD5L","","protein_coding"
3078,"CD6","CD6","","protein_coding"
3079,"CD63","CD63","","protein_coding"
3080,"CD68","CD68","","protein_coding"
3081,"CD69","CD69","","protein_coding"
3082,"CD7","CD7","","protein_coding"
3083,"CD70","CD70","","protein_coding"
3084,"CD72","CD72","","protein_coding"
3085,"CD74","CD74","","protein_coding"
3086,"CD79A","CD79A","","protein_coding"
3087,"CD79B","CD79B","","protein_coding"
3088,"CD80","CD80","","protein_coding"
3089,"CD81","CD81","","protein_coding"
3090,"CD81-AS1","CD81-AS1","","protein_coding"
3091,"CD82","CD82","","protein_coding"
3092,"CD83","CD83","","protein_coding"
3093,"CD84","CD84","","protein_coding"
3094,"CD86","CD86","","protein_coding"
3095,"CD8A","CD8A","","protein_coding"
3096,"CD8B","CD8B","","protein_coding"
3097,"CD8B2","CD8B2","","protein_coding"
3098,"CD9","CD9","","protein_coding"
3099,"CD93","CD93","","protein_coding"
3100,"CD96","CD96","","protein_coding"
3101,"CD99","CD99","","protein_coding"
3102,"CD99L2","CD99L2","","protein_coding"
3103,"CD99P1","CD99P1","","protein_coding"
3104,"CDA","CDA","","protein_coding"
3105,"CDADC1","CDADC1","","protein_coding"
3106,"CDAN1","CDAN1","","protein_coding"
3107,"CDC123","CDC123","","protein_coding"
3108,"CDC14A","CDC14A","","protein_coding"
3109,"CDC14B","CDC14B","","protein_coding"
3110,"CDC14C","CDC14C","","protein_coding"
3111,"CDC16","CDC16","","protein_coding"
3112,"CDC20","CDC20","","protein_coding"
3113,"CDC20B","CDC20B","","protein_coding"
3114,"CDC23","CDC23","","protein_coding"
3115,"CDC25A","CDC25A","","protein_coding"
3116,"CDC25B","CDC25B","","protein_coding"
3117,"CDC25C","CDC25C","","protein_coding"
3118,"CDC26","CDC26","","protein_coding"
3119,"CDC27","CDC27","","protein_coding"
3120,"CDC34","CDC34","","protein_coding"
3121,"CDC37","CDC37","","protein_coding"
3122,"CDC37L1","CDC37L1","","protein_coding"
3123,"CDC37L1-AS1","CDC37L1-AS1","","protein_coding"
3124,"CDC40","CDC40","","protein_coding"
3125,"CDC42","CDC42","","protein_coding"
3126,"CDC42BPA","CDC42BPA","","protein_coding"
3127,"CDC42BPB","CDC42BPB","","protein_coding"
3128,"CDC42BPG","CDC42BPG","","protein_coding"
3129,"CDC42EP1","CDC42EP1","","protein_coding"
3130,"CDC42EP2","CDC42EP2","","protein_coding"
3131,"CDC42EP3","CDC42EP3","","protein_coding"
3132,"CDC42EP4","CDC42EP4","","protein_coding"
3133,"CDC42EP5","CDC42EP5","","protein_coding"
3134,"CDC42P3","CDC42P3","","protein_coding"
3135,"CDC42SE1","CDC42SE1","","protein_coding"
3136,"CDC42SE2","CDC42SE2","","protein_coding"
3137,"CDC45","CDC45","","protein_coding"
3138,"CDC5L","CDC5L","","protein_coding"
3139,"CDC6","CDC6","","protein_coding"
3140,"CDC7","CDC7","","protein_coding"
3141,"CDC73","CDC73","","protein_coding"
3142,"CDCA2","CDCA2","","protein_coding"
3143,"CDCA3","CDCA3","","protein_coding"
3144,"CDCA4","CDCA4","","protein_coding"
3145,"CDCA5","CDCA5","","protein_coding"
3146,"CDCA7","CDCA7","","protein_coding"
3147,"CDCA7L","CDCA7L","","protein_coding"
3148,"CDCA8","CDCA8","","protein_coding"
3149,"CDCP1","CDCP1","","protein_coding"
3150,"CDCP2","CDCP2","","protein_coding"
3151,"CDH1","CDH1","","protein_coding"
3152,"CDH10","CDH10","","protein_coding"
3153,"CDH11","CDH11","","protein_coding"
3154,"CDH12","CDH12","","protein_coding"
3155,"CDH13","CDH13","","protein_coding"
3156,"CDH15","CDH15","","protein_coding"
3157,"CDH16","CDH16","","protein_coding"
3158,"CDH17","CDH17","","protein_coding"
3159,"CDH18","CDH18","","protein_coding"
3160,"CDH18-AS1","CDH18-AS1","","protein_coding"
3161,"CDH19","CDH19","","protein_coding"
3162,"CDH2","CDH2","","protein_coding"
3163,"CDH20","CDH20","","protein_coding"
3164,"CDH22","CDH22","","protein_coding"
3165,"CDH23","CDH23","","protein_coding"
3166,"CDH23-AS1","CDH23-AS1","","protein_coding"
3167,"CDH24","CDH24","","protein_coding"
3168,"CDH26","CDH26","","protein_coding"
3169,"CDH3","CDH3","","protein_coding"
3170,"CDH4","CDH4","","protein_coding"
3171,"CDH5","CDH5","","protein_coding"
3172,"CDH6","CDH6","","protein_coding"
3173,"CDH7","CDH7","","protein_coding"
3174,"CDH8","CDH8","","protein_coding"
3175,"CDH9","CDH9","","protein_coding"
3176,"CDHR1","CDHR1","","protein_coding"
3177,"CDHR2","CDHR2","","protein_coding"
3178,"CDHR3","CDHR3","","protein_coding"
3179,"CDHR4","CDHR4","","protein_coding"
3180,"CDHR5","CDHR5","","protein_coding"
3181,"CDIP1","CDIP1","","protein_coding"
3182,"CDIPT","CDIPT","","protein_coding"
3183,"CDIPT-AS1","CDIPT-AS1","","protein_coding"
3184,"CDK1","CDK1","","protein_coding"
3185,"CDK10","CDK10","","protein_coding"
3186,"CDK11A","CDK11A","","protein_coding"
3187,"CDK11B","CDK11B","","protein_coding"
3188,"CDK12","CDK12","","protein_coding"
3189,"CDK13","CDK13","","protein_coding"
3190,"CDK14","CDK14","","protein_coding"
3191,"CDK15","CDK15","","protein_coding"
3192,"CDK16","CDK16","","protein_coding"
3193,"CDK17","CDK17","","protein_coding"
3194,"CDK18","CDK18","","protein_coding"
3195,"CDK19","CDK19","","protein_coding"
3196,"CDK2","CDK2","","protein_coding"
3197,"CDK20","CDK20","","protein_coding"
3198,"CDK2AP1","CDK2AP1","","protein_coding"
3199,"CDK2AP2","CDK2AP2","","protein_coding"
3200,"CDK3","CDK3","","protein_coding"
3201,"CDK4","CDK4","","protein_coding"
3202,"CDK5","CDK5","","protein_coding"
3203,"CDK5R1","CDK5R1","","protein_coding"
3204,"CDK5R2","CDK5R2","","protein_coding"
3205,"CDK5RAP1","CDK5RAP1","","protein_coding"
3206,"CDK5RAP2","CDK5RAP2","","protein_coding"
3207,"CDK5RAP3","CDK5RAP3","","protein_coding"
3208,"CDK6","CDK6","","protein_coding"
3209,"CDK7","CDK7","","protein_coding"
3210,"CDK8","CDK8","","protein_coding"
3211,"CDK9","CDK9","","protein_coding"
3212,"CDKAL1","CDKAL1","","protein_coding"
3213,"CDKL1","CDKL1","","protein_coding"
3214,"CDKL2","CDKL2","","protein_coding"
3215,"CDKL3","CDKL3","","protein_coding"
3216,"CDKL4","CDKL4","","protein_coding"
3217,"CDKL5","CDKL5","","protein_coding"
3218,"CDKN1A","CDKN1A","","protein_coding"
3219,"CDKN1B","CDKN1B","","protein_coding"
3220,"CDKN1C","CDKN1C","","protein_coding"
3221,"CDKN2A","CDKN2A","","protein_coding"
3222,"CDKN2A-AS1","CDKN2A-AS1","","protein_coding"
3223,"CDKN2AIP","CDKN2AIP","","protein_coding"
3224,"CDKN2AIPNL","CDKN2AIPNL","","protein_coding"
3225,"CDKN2B","CDKN2B","","protein_coding"
3226,"CDKN2B-AS1","CDKN2B-AS1","","protein_coding"
3227,"CDKN2C","CDKN2C","","protein_coding"
3228,"CDKN2D","CDKN2D","","protein_coding"
3229,"CDKN3","CDKN3","","protein_coding"
3230,"CDNF","CDNF","","protein_coding"
3231,"CDO1","CDO1","","protein_coding"
3232,"CDON","CDON","","protein_coding"
3233,"CDPF1","CDPF1","","protein_coding"
3234,"CDR1","CDR1","","protein_coding"
3235,"CDR2","CDR2","","protein_coding"
3236,"CDR2L","CDR2L","","protein_coding"
3237,"CDRT1","CDRT1","","protein_coding"
3238,"CDRT15","CDRT15","","protein_coding"
3239,"CDRT15L2","CDRT15L2","","protein_coding"
3240,"CDRT15P1","CDRT15P1","","protein_coding"
3241,"CDRT15P2","CDRT15P2","","protein_coding"
3242,"CDRT3","CDRT3","","protein_coding"
3243,"CDRT4","CDRT4","","protein_coding"
3244,"CDRT7","CDRT7","","protein_coding"
3245,"CDRT8","CDRT8","","protein_coding"
3246,"CDS1","CDS1","","protein_coding"
3247,"CDS2","CDS2","","protein_coding"
3248,"CDSN","CDSN","","protein_coding"
3249,"CDT1","CDT1","","protein_coding"
3250,"CDV3","CDV3","","protein_coding"
3251,"CDX1","CDX1","","protein_coding"
3252,"CDX2","CDX2","","protein_coding"
3253,"CDX4","CDX4","","protein_coding"
3254,"CDY1","CDY1","","protein_coding"
3255,"CDY1B","CDY1B","","protein_coding"
3256,"CDY2A","CDY2A","","protein_coding"
3257,"CDY2B","CDY2B","","protein_coding"
3258,"CDYL","CDYL","","protein_coding"
3259,"CDYL2","CDYL2","","protein_coding"
3260,"CEACAM1","CEACAM1","","protein_coding"
3261,"CEACAM16","CEACAM16","","protein_coding"
3262,"CEACAM18","CEACAM18","","protein_coding"
3263,"CEACAM19","CEACAM19","","protein_coding"
3264,"CEACAM20","CEACAM20","","protein_coding"
3265,"CEACAM21","CEACAM21","","protein_coding"
3266,"CEACAM22P","CEACAM22P","","protein_coding"
3267,"CEACAM3","CEACAM3","","protein_coding"
3268,"CEACAM4","CEACAM4","","protein_coding"
3269,"CEACAM5","CEACAM5","","protein_coding"
3270,"CEACAM6","CEACAM6","","protein_coding"
