"","PS.rep1","PS.rep2","PS.rep3","RS.rep1","RS.rep2","RS.rep3"
"LINC02199",1.62417109705828,2.57854267215021,2.40311499039439,2.06494146850038,2.58986892928082,2.60579535776943
"LINC02200",0,0,1.313379374727,0.372727042213392,0.314204620540992,0
"LINC02201",1.12450018928845,1.41939866013397,0.923192546263429,2.68473796231926,1.8246375261805,2.14876819318946
"LINC02202",0.500864245637111,1.0778650697691,1.43231806694952,0.234608001248997,1.28815181523526,1.42554524085312
"LINC02203",2.53727867014653,3.75467375373121,4.83054436163969,4.87765101154236,6.02971127556718,5.71792587465595
"LINC02204",0.726486846907444,1.8326794159393,2.04734992572316,0.799723941327708,1.98633811599901,3.00223444606469
"LINC02205",0,0,0,0,0.910285203578614,2.6550128699618
"LINC02206",1.31374504820329,1.73010081433056,0.971743287287723,1.0884876393119,1.12557837001405,1.37731813190065
"LINC02207",2.78269372064774,1.33599767738902,3.72944400683366,4.84418978511722,2.71530036031487,4.76558248180621
"LINC02208",0,0,0,0.0571839252282079,0.179275358982678,0.064132068652726
"LINC02209",0.647933365506747,1.1319581771594,1.27756823912925,2.44555456536861,3.00194272295177,2.34792072717686
"LINC02210",6.74060205397309,4.69813233631093,4.37028915057726,6.68529628480159,4.45099213532737,4.26010471589292
"LINC02210-CRHR1",0.124612013572195,0.108131655720155,0.755012316601778,0.50525376807114,0.418534318230644,0.943390272053797
"LINC02211",3.56868883160036,3.27213668855399,3.01846148189484,2.82491242084384,3.2372210528499,3.24009141954662
"LINC02212",0,0,0,0.058379259253503,0.268144507916579,0.144316604824846
"LINC02213",0.372311376777102,0,0,0.766037056238925,0.586979900803081,1.46451614874602
"LINC02214",1.26278792437675,0.452864234823056,1.55863989442185,0.586002789591556,0.445879226921485,3.3718153189349
"LINC02215",0.32238276071268,0.53005076016093,1.77081636294341,1.72544015471183,1.332478802586,0.799277165514196
"LINC02217",0,0.946349833550765,0,0.349802323073228,0.203352780140165,0
"LINC02218",0,0,0,0,0,0
"LINC02219",4.01651414844447,2.68943783153404,3.82141429956716,6.00097123794427,5.44986506791841,5.50405464334577
"LINC02220",0.47721621309735,0.945430913518207,2.08194971207763,2.83920580408861,3.00483393780912,1.96350371741579
"LINC02221",2.77985642927957,1.96525974081396,3.58377178607507,4.1917047655854,4.90415168579298,4.95088828368592
"LINC02222",3.31566041685634,4.69575445727251,4.75006512467015,0.958856035186904,2.81818385558837,2.42976056119135
"LINC02223",1.42055138895786,0.370069399990157,0.716255206664331,2.14012029642176,1.21449786790052,0.886384701003146
"LINC02224",1.36526139975956,0,0,0.173900076041606,0,0
"LINC02225",1.36415777297098,2.87352974884351,2.24041813857531,1.87567392083677,2.790924221653,3.14359423256854
"LINC02226",1.6302982905439,1.35909380852712,1.52042224852645,1.56151677224986,1.16432289399675,1.1754735030723
"LINC02227",0,0.0344811242685269,0,0.0803943389438356,0,0.107228008117711
"LINC02228",4.00135189299996,5.58135426031317,5.39005886856326,3.74781702891167,5.11732102370299,4.36481752956455
"LINC02229",1.59019958468357,1.83293860938978,2.56244026597498,3.52949614744982,3.46610501923389,3.28262513419167
"LINC02230",0,1.24733208905702,1.37843948669826,1.35021999669254,1.79313845088412,1.95158406498821
"LINC02231",0.214124805352847,1.82063646677112,0,0.461170198553314,1.0810805190646,0
"LINC02232",0.180328664211436,1.09357369713966,1.3246032551018,0.884597139570738,1.07425880074616,1.21317928158616
"LINC02233",0.316986779508488,0,0,0,0,0
"LINC02234",0.165474643641777,0.952721960656058,1.04796408501105,0.302147057993745,0.825849112789068,0.483147630587584
"LINC02236",0,0,0,0.135079859862217,0.709553561685075,0
"LINC02237",0,0,0,0,0,0
"LINC02238",0,0.216776428458098,0,0,0,0
"LINC02239",0.416432271619061,0.490547540026703,0,1.44381879691249,1.45253745163981,0.439982636300753
"LINC02240",0.266210846735117,0.197092896207897,0,0.995830362426718,0.350877389572451,0
"LINC02241",4.74420954347098,3.86612659517097,3.89797610926274,4.33540464757709,3.73845440832781,3.7103160406402
"LINC02242",0.364650867952275,0.895138175752537,0.42522725175625,0.773899298497843,1.51599496930954,2.05167487928
"LINC02243",0,0,0,0.262328514846376,0.687921568043455,0.522186349346502
"LINC02245",0.381797223784054,1.75713848677486,2.39049985658107,0.936712179945692,1.650415329517,2.35745347573866
"LINC02246",0.0857717587390899,0.140060073610797,0.114153370319302,0.188198338017999,0.192624699731022,0.253793264156865
"LINC02247",0,0.371423925982984,0,0,0,0
"LINC02249",0.45806382016472,1.5949545489686,2.34601794594787,0.683546451133093,1.54753866838855,1.72409578615874
"LINC02251",0,0.692710174251655,2.10886898975549,0.233528568410067,1.30975245174754,1.6066824204136
"LINC02252",0,1.70861545530566,0,1.37857820764214,2.40826621407719,2.15127759612607
"LINC02254",0.204039273718763,0.288033660812403,0.78932194287662,0.0728233670709324,0.599367311094055,1.24797003435501
"LINC02255",0,0,0,0,0.480434719244433,0.226041119552677
"LINC02256",1.66718365727932,3.78450398292957,4.1650195228703,1.57796290400188,3.2475493259156,4.04154088412226
"LINC02257",0.837389463565899,0.252913346568662,2.36876555587361,1.36145957841126,1.42790111745308,0.72305697121126
"LINC02258",1.00188869367913,1.33200897012614,2.35696636270709,1.37242839926639,1.58117767943025,1.64282631509054
"LINC02259",6.61282132794645,7.16215060772253,7.28004877809193,5.10117016236464,5.99845503852069,4.70875007531387
"LINC02260",0.927215325740779,1.78428201277129,2.00984160296435,1.03380003530587,1.60199120497355,1.73024431523523
"LINC02261",1.07334725335571,2.88833022593631,2.70416593326125,1.86449322645115,2.44998124671079,2.08935916271415
"LINC02262",3.7075689633722,1.81972539972892,1.56756491708108,1.97907416114545,0.19248709418565,0.687434306933641
"LINC02263",6.22767369818975,5.13757237800651,5.58876859511495,5.00788169497264,4.05077419044853,4.37592216013069
"LINC02264",4.33917302417901,3.63977625539663,3.58084494955316,2.94230805615618,3.06504835203903,3.11283855811795
"LINC02265",0,0,0,0.201761816272743,0.941070994541817,1.21000850144162
"LINC02266",0,0.334409238660615,0.959661114499075,0.165809057849504,0.797984964517344,0.189945977309319
"LINC02267",1.06720501721029,2.13913546886957,2.35345597912533,1.4133016145822,1.54323850149008,2.910126295619
"LINC02268",0.670807711755489,3.23809897022715,2.12877180013815,1.1872356630586,2.43370193694018,2.60654645849082
"LINC02269",3.01373915921501,0.807405209408312,1.55620867173959,4.51685353290041,3.30097005265909,3.46807496090818
"LINC02270",4.73557091617058,3.47737943338361,3.0074628417585,2.26793723989661,1.83900822351485,2.51060752960366
"LINC02271",1.05095437320516,2.93342533988678,3.79532019164392,2.78077412281653,4.85328709597633,4.19014863478889
"LINC02273",0.177610409613946,1.96915601710585,1.8103608380619,0.0522197188074158,1.90528927754777,1.10128700370127
"LINC02274",1.64038956005495,1.89308646073065,2.05659393237963,1.45596498891752,2.04287543024063,1.87791697044431
"LINC02275",0.974297287906891,1.61508666217629,1.40190347160796,0.951754135273655,1.50905224881172,1.5009906616343
"LINC02278",0.222882442222931,0.398383208250866,0.156031527785441,0.228866702587925,0.5130662124368,0.212327780041925
"LINC02280",1.08553343217378,3.4619868592787,3.68454946918384,1.34464672869168,3.64173097813475,3.26369699169216
"LINC02282",0.327314859362004,1.62050664949685,1.38412166337933,0.962225467601778,1.16447737191686,1.41546122871489
"LINC02283",0,0,0,0,0,0
"LINC02285",0,0,0.593236151279393,0,0,0
"LINC02287",0,0.189884004596144,0,0.136063389011033,0.548613189899499,1.16816062905611
"LINC02288",0.539313683088474,2.11897760669649,1.80175051570856,0.90743063954191,2.10815307182214,1.94781200841632
"LINC02289",0.444703107267114,1.26101321761444,2.24126970298096,1.03101400339457,1.7241263539058,2.16385936096639
"LINC02291",0.618973444028084,0.191690238928443,0.696755924714809,1.31962371421679,0.693789794097844,0.547916667565456
"LINC02292",1.54325335169611,1.04438012952053,1.38162669860685,3.44822436407483,2.9252588981881,2.40940994564124
"LINC02293",3.99281917794316,1.32143172241233,1.78947052364378,5.72448111073329,3.47724976544178,2.81721597121352
"LINC02294",0,1.67245249832844,1.09222773854114,0.149658685684233,0.308864093779546,1.94484345669029
"LINC02297",0.0605174111764646,0.946941167667677,0.310364553143858,0.239884357411416,0.196078210779849,1.08649166554351
"LINC02298",0.479558597315525,1.37102908021549,1.43473229806862,0.80791375508935,0.952792024499783,1.89792191379213
"LINC02299",0,0.951222972127111,0,0.186636200098465,0.949768733384147,0.620536677668077
"LINC02301",2.19616636312849,4.43845255067798,4.86845959802728,0.875153317714976,3.88425600961487,3.44040211550547
"LINC02302",0.677688638337529,1.29200425100381,1.50937154742793,1.16528167710132,1.50611442855021,2.21931413816946
"LINC02303",0,0,0,0.153907779999703,0,1.03684089016031
"LINC02304",0.590058705995221,0,0,2.00906046815638,2.08165322272345,1.17089929303515
"LINC02308",0.586889615424221,0,0,2.61961020848453,0.899010852146499,0.798155057104863
"LINC02310",0,0,0,0,0,1.14075902714531
"LINC02311",4.42844392615361,1.08466299507757,3.62159477158227,6.02470973574004,4.65408605284783,4.19856487225094
"LINC02312",0,0.0425182711689371,0,0,0,0
"LINC02313",1.53965513692041,0.355680495476774,0,2.20761177977483,1.91459131068633,2.68430932916203
"LINC02314",3.45932275663164,2.03837998990783,0.800973184379244,5.66729324277528,4.40418104913061,4.62087374792126
"LINC02315",2.77640723807704,4.91995974562804,4.88055329664192,2.51809949513024,4.62683042196159,4.87321769313913
"LINC02317",2.22438824537316,0.754859289184586,1.99022879342601,4.34583632745106,2.48188530477565,2.88639991973542
"LINC02318",5.41471398372966,4.81543145956765,4.13889063096932,3.78226072304961,2.96680881135033,3.3466365542507
"LINC02322",2.70083917838355,1.87163077615986,2.27289809896919,4.15933855101217,3.45948407932132,4.72957996007791
"LINC02323",0,0,0,0.718291037850723,0.788530367212781,0.898453715588002
"LINC02324",1.52251279809583,2.56692715636678,2.5554014433155,1.614742819625,2.45989320720015,2.75231828732564
"LINC02325",2.05957471118102,0.98032733860788,0.673942598496653,3.52649204031488,2.70028878214926,2.26705332092822
"LINC02328",0.933917031151176,0,1.44577436869828,2.45784378062122,1.99327219861027,2.48919352273899
"LINC02329",1.24287684340153,0,1.42686586422687,1.27113280437544,1.53537616731953,2.27655324080716
"LINC02330",0.447965274080628,0.516808915309954,1.00228486136514,1.60721903697922,1.5315486474864,1.28355438634465
"LINC02332",3.27882929467623,2.53056521014158,0,2.33494577533208,2.23628442667527,2.26014612650897
"LINC02333",3.52917127523131,4.06171572407205,4.60736582580586,3.37213164518469,3.99975652466804,3.90784246025471
"LINC02337",2.99593308658989,2.70588503556463,3.82625356265487,1.68106239576032,2.73683213870251,3.16986248330264
"LINC02338",0.750907445784211,2.11920675324466,2.43966568646083,0.746970536993659,1.43490306404937,1.27572225616075
"LINC02339",1.29536450994672,0.784956193804181,2.19913206725529,1.89871141798949,3.06036391152515,2.33034327041723
"LINC02341",0,1.14733275172864,0.501548187126698,0.623203874958288,1.27057080235492,0.988271676084238
"LINC02343",0.0788811342190202,0.658752577601786,0.586758019167828,0.402567204304717,0.789748445455428,0.771827278094166
"LINC02344",2.86279255902275,1.68194844363683,1.65193569903821,3.40847139181629,4.49759959269736,4.795855243668
"LINC02345",0,0.423311388911239,0,0.680424284209779,0.752804243258163,0.906502747052346
"LINC02346",0.109615173445706,0.131494925771654,0.332481094076693,0.238625464334843,0,0.156748671486498
"LINC02347",1.42118828356468,0.778120245426241,1.835604787082,3.44613180862192,2.42809413950118,2.69552619727517
"LINC02348",0.0717774942538373,0.604543918708744,0.606426119131528,0.0795541083246687,0.287466384844606,0.576874243143866
"LINC02349",0,0,0,0,0.289284425049454,0
"LINC02350",0,0.615437014666923,2.47047699558524,1.41510963222758,1.36529499951364,2.1960120929834
"LINC02351",0.329761973196675,0.207258176056753,0,0.36645706932657,0.368371658166516,0
"LINC02352",2.50861880191256,4.46412584761844,4.72863345966648,3.19981366314326,4.4619017574651,4.72067794231126
"LINC02353",0.818076663165823,0,0,1.10516848593942,0.871970568555585,0.936384285028476
"LINC02355",0.69972218737217,1.06851948310595,1.84101502842475,1.06257766414471,2.15080335448169,3.15345029215447
"LINC02359",1.99750920212312,1.1667025923921,3.77634617202136,4.00196433409429,4.54470793087001,4.17251951815076
"LINC02360",0.747162222824932,2.09924133373889,0,0.396271304568332,1.66394115915991,0.89177301204913
"LINC02361",0,0.604422463278687,1.2405891022211,0.0854952255659327,0.513271419058238,0.749100857743829
"LINC02362",0.604616976815651,1.47768768799519,0.869089652364544,0,2.08151006812092,1.93662851728991
"LINC02363",0,0.137970356788805,0,0,0.0661280522628629,0.358161045229383
"LINC02364",4.7446239756851,2.74001439179535,3.55790017766094,6.16079718931453,5.38088872343784,3.61738077242099
"LINC02365",1.08490581823912,1.68023882792573,2.14241474495812,1.94210908626133,2.53936480704741,3.48693056804136
"LINC02366",3.43585391422108,2.19327341511983,3.45757328030648,5.34878125859263,4.94014795303084,3.83103609934355
"LINC02367",4.13975597548131,5.04223720885518,5.07336182208124,3.58890048769913,3.5191518662794,3.50456954762951
"LINC02368",0.844247443348852,0.758004628203627,0,2.79281996114096,2.25579679515355,1.25616527726306
"LINC02369",2.94429249857901,1.95282183786937,2.74336416331493,5.52776786159313,5.03361681624881,4.0423729311391
"LINC02370",0.267586134213835,0.144695110101226,0.495009463755478,0.403530601604983,0.625489332185459,0.509375601559184
"LINC02372",3.91170116785405,2.40586169458532,2.87173918729972,5.71122781815169,4.88804669126543,4.73582541465367
"LINC02374",3.04665169993559,2.20530492260065,3.41988941034091,4.62604774528053,4.9537029174009,5.44831622409825
"LINC02375",2.7212370244544,1.16291896154578,1.6835437563227,4.12527913989285,3.55388882129628,3.53768123140166
"LINC02376",1.52894132144794,1.48888000678756,1.85974299154233,3.52056053946206,3.1251882013167,3.15423321811629
"LINC02378",1.46466826700344,2.38422115120314,2.78581835134272,4.03940163540771,4.8937068242047,4.57342300328743
"LINC02380",0.626777400264272,0.476646092616516,0.615229827237396,2.49808488421416,2.54051833701051,2.74779769834392
"LINC02381",3.72151484379334,2.3929905234199,2.24277321093193,5.69627486636299,4.47391676130987,4.12610559140394
"LINC02382",0,0,0,0.114581180966837,0,0
"LINC02383",1.03174100637825,0.270450003124579,0,2.21609783349361,3.07455167584829,1.13684760419288
"LINC02384",0.549018517637749,0,0,1.31762823307306,1.13811326142265,0
"LINC02387",0,0.447217353409196,0,0,0.428709492938931,0.135865397523102
"LINC02388",0.0374124462354501,1.2028126258605,1.85695781134781,0.882781541438253,2.02803865208383,1.18576507747658
"LINC02389",0,0.193571171193523,0,0.0763851950924706,0.0750344645456742,0
"LINC02392",2.4114208220507,0.88050765046765,1.64607968828421,3.98758463851185,2.11892446606631,1.81869107048524
"LINC02393",0.110399326990781,0.759041607041765,1.33141286488068,0.0936453562039792,0.929194105916074,1.02003631054078
"LINC02395",1.62044565284984,1.55084650101834,2.05354581772798,3.06388082369103,3.52967104834778,2.80293557432958
"LINC02396",0.35989219782167,0.70947592410484,4.42869046808447,2.94493338905791,3.97647728702805,4.49220250681268
"LINC02397",0.0950190346538803,0.114212818266322,0,0.0277770083395548,0.386594663929782,0.0921484298511494
"LINC02398",0.177655054303027,2.23662425351477,2.71899063008324,0,2.06431379892788,3.61412086878925
"LINC02399",2.48542682717024,1.03063270976715,0,4.9647497900496,2.5595456532367,3.07706863425598
"LINC02400",4.76811020276067,2.10153107909834,4.10227179342398,6.43219778389178,4.98440205214628,4.60717760194624
"LINC02401",1.33503155693665,1.6249571309772,1.80536262790181,3.06753202508144,3.19641819730603,2.84909253790234
"LINC02402",1.51553585051161,1.25710719706808,1.94712001720644,3.26890593225901,2.96032450347299,1.96640093384043
"LINC02403",0,1.85924603212486,3.89446856460339,1.27048708119191,2.36450519833897,2.49615296659753
"LINC02405",0.685209087441567,0.525224989092335,0.844198423953736,1.18173865968866,1.96015210359126,1.89360684624645
"LINC02407",0.613419438939702,0.355638778575269,0.498462277080469,1.71447413236571,1.08192585886627,0.733386448356698
"LINC02408",1.45830850253633,2.38379828056241,2.69341335726626,0.702094538710987,1.80178775749394,1.46375845505028
"LINC02410",0.847996105057483,1.25734258096177,0,1.34164424053016,0,1.47786380392067
"LINC02411",2.48267019344049,0.815434431321085,1.64309886467777,4.43265881449642,4.00206338102221,3.50503979343058
"LINC02412",0,0.107811848730264,0,0.149156590956906,0,0.808821603227727
"LINC02414",0.284348296697033,0.591886185216023,0.478827916522735,0.686660979565104,1.24604318671981,0.708317922597841
"LINC02415",3.07865423513891,2.31024122280434,1.70546042859817,5.14230723331049,4.35049017503229,3.52970852435316
"LINC02417",0,0,0,0,0,0
"LINC02418",0.149450584721182,1.4240567490362,1.27691348324592,0.383120876506319,0.782317135425968,0.828941857726882
"LINC02419",3.35814162969525,2.20858280698776,1.88347223841418,5.29628853241939,3.7125627664528,2.39815332721877
"LINC02420",3.1139571480498,3.67639153970156,2.91036810513148,2.11103799151699,2.13396787082763,1.77228685807317
"LINC02421",0.944130544347498,1.1603716533301,1.92451039657059,2.38144673946766,2.50945769526606,2.39246305892709
"LINC02422",2.68655207109497,2.56379267900748,3.01129346130445,0.84258145784766,1.28029121468293,1.61765111942733
"LINC02423",3.29620482185468,3.83522579445859,4.33553542088307,5.20025323159369,6.37222081714553,5.59762055776508
"LINC02424",2.86051790657175,2.22134505684568,3.79543449126729,4.67071572587202,5.14952765060886,4.34492079244832
"LINC02425",0,1.10723925865555,1.7608000376842,3.07694554061862,2.40301134165103,2.11036658447522
"LINC02426",0.394554749765219,0,0.412237398018236,1.32072149740513,1.09418876759356,0.156425094818967
"LINC02427",0.141312452326019,1.31159030230034,0,0.175787727223582,0,0.8683928237941
"LINC02428",0,0,0,0,0,0
"LINC02429",1.22613856056934,0.968718948125884,0,2.79186406983475,1.15524407147675,2.15496194617027
"LINC02431",2.40278219694901,1.80966138944077,1.49108345371826,4.22312131342042,2.99569796768209,2.2978839787507
"LINC02432",2.41275714155426,4.73309398117482,4.94232682548456,3.00730136693209,4.44908590019235,5.39874027221256
"LINC02433",0.728982757974114,1.59767895202099,1.75970126972209,0.963458587175401,1.79310514805888,1.82148165118108
"LINC02436",4.10118781525974,2.82530329194344,3.24130936935583,4.97119404604657,4.12113976586303,3.6504773698971
"LINC02439",2.22247691957142,0.90902958387854,2.47046137704428,2.17562998503572,4.35635512702973,3.68790052248075
"LINC02441",0.45092986605908,0.520059108859886,0.743120257151669,1.05636849529251,0.709553561685075,0.78477113945084
"LINC02443",4.00234967844853,3.14538497414844,4.11909218452006,5.36311499458932,5.04252133540955,5.34072817653711
"LINC02444",3.37760410465139,5.06312755116148,4.87596677582083,4.21063822838015,4.67933934190341,4.46069670082049
"LINC02446",0.447143280757849,1.16149818273941,0.890529963840748,0.800289051283757,1.94175950854113,0.924296565359917
"LINC02447",1.66781947786017,2.3975319177901,1.89982914319969,0.898928842769089,1.40786936373665,1.71841642832791
"LINC02449",1.31110198816225,2.27245921731676,1.97254929629187,1.93710706248009,2.4582638747259,2.20578034937367
"LINC02450",1.82828223823112,2.28273335542529,2.24119646988503,3.51940351596142,2.30370477641264,2.19974143551589
"LINC02451",2.70701450079485,3.44655135657637,3.50315152792302,3.90699158072694,4.56674819192759,4.45893905093484
"LINC02453",4.71833970467964,4.01711127752898,3.96630125392938,3.41251734572226,3.22746538509679,2.97144422873768
"LINC02454",2.50429749764624,0.249872473353198,1.12063063097885,4.10327941452555,2.4323688501186,0.555349902758709
"LINC02458",0.165208343048016,0.451342481783367,0.776125891598022,0.448282520740192,0.140960535120968,0.66678294638814
"LINC02459",2.48545001315423,0.856285379636089,1.97633797129792,3.25946533573022,4.29949378110172,2.7899420410246
"LINC02461",0,0.81630396981834,0,0,0.164692326165401,0.142103625471681
"LINC02462",3.04636882232034,4.24967287756465,4.75193497313185,1.50521514316745,3.26543839635514,2.20454766969824
"LINC02466",1.28212543226909,1.85274996195477,3.13932705215985,3.41130013999075,3.94901191963482,3.65324349606207
"LINC02468",2.40504749339021,1.97608130183605,3.74408572893555,2.06208370938274,1.85260615980754,2.9902542119418
"LINC02470",3.1204481610667,2.84520700404876,3.5931027417198,1.8606609223047,2.34376596419564,1.43479633768012
"LINC02471",0,0.556554979022395,0,0,0.929643312714657,0.600069894047056
"LINC02472",1.50643437795785,2.85711312719377,2.93259036490852,2.4638865954678,2.9933573506123,2.21809297295104
"LINC02474",0.596938957774031,3.09767652539382,3.74493606681278,1.40784761535752,1.51693293367398,2.46995107837239
"LINC02475",5.65975904987348,5.77190670127495,5.90132067242705,3.35826121397856,4.34909566716938,4.05816407797967
"LINC02476",1.81208690106774,4.22671166423191,3.04366034421659,1.66222373265108,3.8905264618794,3.87894697576645
"LINC02478",8.05291034461111,5.73487758620836,4.42447873390836,5.98809840180141,4.6845438588917,4.24597475759494
"LINC02479",1.38354118096403,1.86994640068752,0,1.51257076581755,1.91890520597442,2.38957231822184
"LINC02480",2.77855764112926,1.0152334983527,3.55845132716222,4.88454419742564,3.99096393392218,3.72370053053151
"LINC02482",5.38712813899956,5.27164977245721,5.47416344353795,5.58120962228331,5.15433328206287,5.60669686857557
"LINC02483",0.570964144046665,0.43371902664876,0,2.55088096901764,1.57628993361199,0.887176642306522
"LINC02484",0.74737279000871,1.11718302777626,0,0.424673826587235,1.95404328351994,1.22992010424876
"LINC02485",0,0,0,1.02035640440309,0.414641064353618,0
"LINC02486",0.9900167129244,2.11878496259844,1.3272734640005,1.15207955425602,1.40011708215357,2.0294740887426
"LINC02487",0.083308557446888,0.324213820499435,0,0.140197535043005,0.138249597603161,0.193989944374311
"LINC02488",0,0,0,0,0,0
"LINC02490",0.423000439486388,0.254982176155985,1.80589500064576,1.52716544412562,0.954300552972078,0
"LINC02492",3.74510822612574,2.87315172950643,2.83554617606436,5.73901366838016,3.60740133698799,3.51373075369463
"LINC02493",1.63153271896524,1.61716210691624,2.30637891071096,3.85628856725553,2.08527847569261,2.06606162825938
"LINC02494",3.34623500681353,0.958615537269975,2.06102268942273,4.98596941211662,2.25361115194717,2.66623167348134
"LINC02495",1.53854809609159,1.65301873112315,1.66402765972015,1.5913060102447,1.53147379004442,1.47459179139458
"LINC02497",1.48671952090748,0,1.43955399291205,1.21546737928964,1.14033367440899,0
"LINC02499",0,0.191561387394563,0,0,0.183880283908978,0
"LINC02500",0.379142941623952,0.618953716747132,0,0.923497591570949,0,0
"LINC02501",3.45113592485159,4.59519331879485,4.9980420167931,5.08858092086481,5.83225964653024,5.52615647276547
"LINC02502",2.37096493545971,2.34310361610081,1.67809895539106,4.7485632056121,4.27117165812575,3.2887247269507
"LINC02505",0.390175698794932,1.97076164279411,1.84406421479239,1.01810713102549,2.39392959212243,3.06986367894892
"LINC02506",3.83667149568869,4.43282581821718,4.63437835825071,3.56143612171813,3.92222639748805,5.02123096544055
"LINC02508",2.41454419358249,2.16078468720328,2.67547948887647,4.25220369615542,4.52783353053433,4.75674044202621
"LINC02509",1.39944456458946,0.57291294532926,2.47030778571801,1.8505714216962,0.83349895604528,2.24606751629316
"LINC02510",2.43792813902478,1.96688815873338,2.67495095799609,4.36779738054935,4.18103892443167,3.56163163037584
"LINC02511",0.460670230671871,2.32290591068297,2.542993451019,0.457225494706572,1.57654148659265,2.08762916591417
"LINC02513",0,0.602015918046859,0,0.158404247950613,0.328022996009985,0
"LINC02514",0.890838103156121,1.3269802128478,1.56168783421171,2.54944246129409,3.79387507929808,2.19748171175373
"LINC02516",3.14170580461459,2.53975438159624,2.17913519996035,2.66382278156708,2.92728398405857,2.35713532227266
"LINC02517",0.696368687001676,0.649706501168596,0,0.918061782414063,0.348621089895202,0.657358297786621
"LINC02518",0.995989509426533,0.532958236260014,0,2.93853986452739,0.743457233242322,2.0345221146071
"LINC02520",0,0,0,0,0,0.0932858081592334
"LINC02521",3.51123651141034,3.4933501573744,2.98918079767724,2.68875776873372,2.90933917451323,2.46395066140878
"LINC02523",0,0.349170489290285,0.427788509331097,0.161267270726066,0.768531588648061,0.439176298288351
"LINC02525",0.382601963438455,1.11523970807151,1.8083644552908,0.786292736725738,1.58386082297943,1.6115454018918
"LINC02526",0,0.348791029582236,0,0.166354244024472,0.623998861005824,0.299296244506271
"LINC02527",0.865587886873957,0.947120017206444,0.16614596607913,2.73763701244726,1.62518631022281,0.722264907508429
"LINC02528",2.00363101833905,1.02039907821929,1.69397084128741,3.44469754226023,2.4863462522232,1.34354995273888
"LINC02529",1.8110393905255,0.642981536082506,1.4560649023702,2.65622862910521,1.98382724572445,2.6524428979083
"LINC02530",0.284420556393214,1.31760508086622,1.14161589563344,1.75715555862421,1.15417487803784,1.03128226073664
"LINC02532",0.670779618166865,0.0896742736275133,0,1.24196401211642,0.482920545053234,0.444999876536049
"LINC02533",0.139868914992258,0.892872038366052,1.41733676469196,0.355866515624973,0.70565063258692,0.614223603397983
"LINC02534",2.13662124273882,0.310785658422281,1.77639039252674,3.39483101715252,3.96611664331326,2.4400113497926
