Geneid	Length	genome_mapping/136-P_R1.rn6.sorted.bam
Leo1	2136	588
Tinag	1652	0
Ndufs1	2476	2658
Ca5b	1765	465
MGC95208	1322	56
Git2	2985	1634
Tm9sf2	2773	2793
Ptbp2	1817	677
Mavs	2942	526
Akap3	2860	9
Fam151a	1884	204
Txndc2	1845	0
Pla2g6	3208	802
Vrk3	1732	704
Creb3l1	2642	313
Fbxl6	1702	385
Thap4	1929	346
Arhgef6	2319	418
Mtmr9	2216	777
Sorbs3	2598	1660
Rap1a	2433	3175
Atp2b4	4102	841
Kat5	1864	890
Dhx40	2798	888
Kif2b	2217	0
Psmd12	1485	1542
Jpt1	1341	1184
Ffar2	993	1
Kifc1	2296	344
Gfpt1	2260	610
Clec4a2	790	30
Plppr2	2870	953
Rbm47	2346	118
Pi4k2b	1691	245
Letm1	2565	1074
Dnajb13	2255	45
Dagla	5567	839
Itch	2565	994
Galc	2054	807
Rdx	4105	2978
Clec4a1	1200	494
Clec4a3	779	331
Spi1	1341	727
Repin1	1713	374
Ddx19b	6464	564
Clec4b2	712	1
Clec4e	724	27
Omg	1838	2036
Clec4a	831	108
Hcst	424	57
Mib2	3799	1042
Abtb1	1887	457
Capzb	1626	4410
Ccin	1888	3
Cct2	1904	3024
Chpf	2917	1770
Efemp2	1573	955
Ghitm	1372	3759
Olr156	900	1
Olr595	906	0
Olr990	888	0
Olr1362	942	0
Olr1738	891	3
Pigs	2409	946
Coasy	2029	665
Cldnd1	2145	2435
Katnal1	1634	184
Eif4h	2420	6106
Sdad1	2243	257
Noa1	2231	258
Mtfp1	1354	65
Osm	720	18
Tinf2	1656	288
Itm2b	1757	15147
Babam1	1321	1101
Mrpl34	572	261
Eci2	1575	534
Kars	2143	2311
Tsen34	1344	0
Irf3	1445	976
Uqcrc2	1830	3280
Cln3	1675	394
Ndufv1	1481	2117
mrpl11	775	381
Ccdc86	1026	233
Ms4a6bl	1353	293
Tars	2433	929
Adad1	1912	0
Sec13	1274	818
Matn1	1889	5
Bcap29	1733	659
Dlst	2779	2341
Uxt	527	322
Abhd17a	1447	1069
Vezt	2883	598
Mrpl13	766	510
Ecsit	1453	502
Spg21	1503	1186
Wdr6	4164	2191
Shisa5	1455	1582
Igsf5	2138	6
Nudt9	1394	800
Ang	438	13
Sgcg	1499	55
Gpr180	1808	530
Acat2	1999	706
Ddx18	2151	379
Smpd1	2310	2418
Aldh3b1	1863	223
Xrcc4	1439	129
Pcgf1	828	112
Ift74	2109	267
Mxra8	2268	1337
Cnot10	2495	731
Tuba4a	1449	2600
Arhgdia	1823	13371
Dusp13	2166	3
Rnaseh2b	1422	372
Chchd10	619	958
Drc1	2455	185
Dnaaf4	1996	40
Zpbp2	1437	36
Alx3	1799	0
Gphb5	390	0
Rbm4b	1801	304
Rnase2	650	1
Sspo	15560	25
Hmgn3	1407	892
Atp6ap2	1170	2328
Clstn1	4328	7285
Creb3l4	1104	0
Plin2	1834	3856
Ctnna1	3619	5303
Tob2	2275	375
Sun1	2465	721
Btrc	2313	766
Stau2	3395	1330
Itpr1	9757	939
Ugt2b37	1896	0
Os9	2617	3164
Fblim1	1442	160
Lefty2	1365	2
Adgre1	3227	1474
Adgre4	2109	3
Fshb	1655	0
Rpl9	694	5
Rpl23	488	4497
Rps4x	949	5712
Pcbd1	776	119
Gsto1	878	1051
Rps20	503	0
Rplp1	496	3909
Svs3a	1182	0
Sars	1859	2759
Pigq	3003	2287
Skp1	1214	6137
Mfap3	1905	202
Wrap53	1757	220
Rflnb	1366	60
Ccl7	807	227
Ddx5	2382	8998
Wipi2	1712	771
Wsb2	1537	1904
Nuak2	2877	246
Rchy1	1673	705
Tmed5	1813	800
Pdhb	1787	1636
Dhrs1	1574	735
Pdlim2	1530	193
Mettl6	1645	208
Qars	2769	2086
Epdr1	2205	2146
Ggps1	2593	403
Stard6	1270	95
Cxxc5	2065	1543
Nutf2	1929	1259
Zfand6	1546	1349
Ascc1	1486	391
Mocs2	1591	680
Pelo	1479	426
tGap1	4122	5
S100a1	601	732
mrpl24	1596	540
RGD1359334	1232	0
St7l	2514	428
Ints12	1494	165
Rnd3	2002	486
Phospho2	2105	370
Tmx2	1612	2018
Mturn	1581	305
Fkbp9	3005	1528
Rnf181	1795	1625
Cdca3	1496	275
Tssk3	1003	4
Pef1	1498	1136
Pole3	2598	953
Mrps15	2200	615
Agtrap	2156	552
Ube2j2	1613	795
Mapre3	1813	1962
RGD1359127	1617	352
Them6	1542	377
Atg101	1420	437
Ccdc82	3024	599
Thyn1	955	461
Arcn1	3461	2811
Ints14	2281	516
Abhd14b	1575	415
Tex264	1459	1103
Bcs1l	1650	188
Sat1	1166	3921
Ubald1	1317	160
Zfp672	2921	276
Odf4	1433	6
Cyb5d2	1457	88
Tmem98	1410	802
Mmd	2642	744
Slc25a19	1474	218
C1qtnf1	1534	188
Timmdc1	1335	494
Lyl1	1459	346
Rabif	1788	21
Tmem206	1396	367
Abhd6	2202	766
Zfp219	2806	774
Thtpa	2509	2019
Glt8d1	1619	547
Klf2	1056	259
Klhdc8b	1828	249
Cln8	2225	751
Cndp1	2641	570
Fam210a	9624	1221
Ciapin1	1779	577
Fbxo30	3208	294
Prss23	1852	752
Nfatc2ip	1474	95
Ttc9c	2012	987
Ifit3	2026	57
Tcp11	1934	14
mrpl9	1418	647
Prune1	1697	274
Golph3l	1881	403
Cept1	2122	974
M6pr	2256	888
Tram1	2755	2287
RGD1359108	3410	909
Cptp	1973	430
Galm	2165	418
Ubr7	3250	1356
Trmt61a	1834	24
Hgh1	2261	348
RGD1359634	1384	994
Mief1	2124	420
Pxylp1	2829	160
Gtf2f1	1676	1265
Cavin2	2121	243
Tmbim1	2052	6467
Morf4l2	1820	4563
Ribc1	1488	160
Hsd3b1	1569	0
Gorasp2	2148	757
Emp2	3130	414
Hba2	545	2
Nt5c3b	1666	502
Dcakd	1709	1125
Icam2	1364	147
Dnai2	2897	69
Lypd1	2013	309
Mpzl1	2268	1547
Pf4	318	247
Cabp7	2723	2013
Golga7	1979	2949
Serpinb9	1810	403
Nudt5	1342	268
Echdc1	1865	735
Sertad1	1169	195
Tmem109	1892	729
RGD1359158	1348	147
Tmem252	2052	155
Sar1a	2627	2709
Vps26a	1261	726
Isg20l2	1631	121
Ubac1	1804	797
Cdk9	1675	1259
Tor2a	1495	392
Tmem43	2855	1166
MGC94199	2019	102
Pomgnt1	2712	1380
Tmem18	1444	240
Atp5s	1991	192
Chpt1	1530	445
MGC94207	1743	632
Mns1	1795	110
Cyb561d2	1464	259
Rassf1	1948	343
Scly	2135	391
Gemin8	1160	402
Armcx6	1931	163
Nufip1	1636	360
March3	1772	222
Abcb8	2145	813
Arrdc3	1245	835
Btk	1859	226
Cir1	1356	485
Glyr1	1659	1451
Yipf3	2384	1348
Cmtm6	593	217
Clpx	1902	618
Snf8	777	934
Psma7	908	1840
Tbl3	2501	545
Cdkn2aipnl	1782	914
Flii	4000	3033
Lrrc59	2802	840
Psmd3	2121	2356
Galk1	1324	546
Mettl23	901	117
Crkl	2773	219
Spice1	3025	229
Mtx2	1213	477
Donson	2214	217
RGD1306954	1153	539
Sbds	1396	1953
Fam216a	1244	628
Tfip11	3500	657
Diablo	1308	497
Tfb2m	2067	269
Fip1l1	1896	980
Emc9	818	163
Tmem254	1184	527
Stard3nl	1270	1178
Rnmt	2019	394
Nedd4l	4206	891
Usp14	2126	2310
Sft2d1	972	760
Snrpa	1146	365
Ptov1	1723	2199
Eif1ad	2552	453
Calhm2	1833	243
Fam207a	1733	357
Zufsp	1992	394
Btf3	861	2153
Rxfp3	1431	2
Ermn	1780	3442
Serinc3	2145	6168
Cbx3	1718	563
Mkrn2	2211	682
Ltbr	2075	1505
Plag1	3335	129
Erp44	1411	841
Ndufaf7	2372	456
Maea	2151	1862
Rhoj	1832	423
Gadd45b	1276	450
Shmt2	2045	784
Pmm1	1198	1372
Eif4b	3659	5074
Tmem218	973	247
Rexo2	1185	1502
Fam96a	1142	551
Parp3	2100	578
RGD1311745	778	206
Polr1c	1290	403
Wdfy1	1360	1044
Col4a4	1152	25
Amn1	1243	295
Tmem97	1242	413
Eif4a2	1880	7559
Tnk2	4225	3867
Trmt10c	2623	314
Lrrc8d	3149	1370
Nelfa	2191	485
Thap1	953	99
Prl7a4	952	0
Akr1e2	1342	202
Timm21	1320	291
Etf1	2264	1559
Mesd	1992	1696
Rrp8	2072	191
Fank1	1292	27
Frmd8	2879	1658
Nfkb2	3070	539
Taf11	1188	273
RGD1309594	1751	805
Pmvk	975	801
Mkks	2970	543
Mrrf	3576	590
Emc3	1898	2093
Slc39a3	1361	352
Hcfc2	2353	354
Tmem106c	1400	643
Spata31a5	3275	0
Cdip1	2580	2556
Rnf167	1861	1265
Zfp655	3995	86
Zfand2a	3194	736
Snx24	2191	857
Tom1	2200	1049
Cenpn	1838	179
Isoc2b	1045	179
Sirt2	2044	6701
Pitpnm1	4165	2243
Sdhaf2	1856	1211
Papd4	1848	503
Srek1ip1	2282	301
Pgrmc2	1830	1463
Lamtor3	1218	627
Trappc3	1224	1147
Clba1	1675	124
Tspan31	1454	1124
Prr13	776	1208
Dis3l	3206	427
Ube2f	1119	678
Cnot8	2145	1715
Dpep3	1662	0
Rac2	1303	1005
Pmaip1	318	35
Ispd	2630	161
Gimap9	1700	21
Dhrs7b	1214	396
Tpst2	1792	466
Brd8	3296	994
Isg20	794	34
Esrra	2157	677
Taar2	1020	0
Ccl21	838	7
Cldn19	1594	201
C1qa	1002	8412
Esrrb	1302	20
RGD1310553	3433	707
MGC105649	1152	86
Lrpprc	4310	1678
Abhd1	1364	167
Twf1	2875	2361
Aox2	4342	10
Aox4	4878	1
C1qc	1029	5791
Ndufs7	723	1248
Bag5	2009	24
Aox3	4726	274
Dhodh	1529	120
Tmprss11g	2698	0
Slc10a4	1314	213
Ippk	1470	293
Zfp667	3384	130
Ndn	1600	1840
Hapln3	1322	29
Prss35	3132	88
Rnase9	1260	0
Lmcd1	1663	393
Rcn3	1418	533
Ebna1bp2	1109	587
Irf8	1275	779
Fga	2668	1
Il6st	7454	6769
Ka11	1387	7
Krt14	1458	4
Krt16	1392	7
Krt23	1269	6
Krt33a	1215	0
Krt34	1176	0
Krt36	1407	1
Krt28	1152	9
Krt12	1371	2
Slc9c1	3902	0
Lrrc66	2598	50
Psenen	534	1065
Igtp	2102	250
Ciao1	1430	544
Txnip	2742	6530
Prim1	1628	857
Cmbl	1131	626
Wdr77	2031	276
Impad1	6401	220
Eif1a	1830	711
Tmem170b	941	128
U2af1l4	703	396
Serpina11	1588	38
Krt1	2404	14
Krt82	1482	0
Krt10	1581	87
Krt76	1746	0
Krt4	1611	0
Krt77	1560	1
Krt73	1662	1
Krt72	1662	0
Krt86	1557	0
Krt85	1419	0
Krt84	1674	0
Kb23	1668	0
Krt81	1626	0
Krt80	1359	14
Krt42	1359	1
Krt31	1245	0
Krt32	1368	3
Krt33b	1156	0
Krt35	1368	0
Krt40	1296	1
Krt25	1341	9
Krt26	1293	46
Krt27	1350	5
Kb15	1599	6
RT1-T24-4	1654	0
RT1-A1	1566	460
Krt75	1722	11
RT1-A2	1560	1496
RT1-A3	1403	82
RT1-Ba	1119	165
RT1-CE1	1191	0
RT1-CE10	1114	460
RT1-CE11	1078	1
RT1-CE12	1111	0
RT1-CE13	427	129
RT1-CE14	1565	161
RT1-CE15	1097	101
RT1-CE16	1018	230
RT1-CE2	1093	97
RT1-CE3	1167	13
RT1-CE4	1117	114
RT1-CE5	1608	936
RT1-CE7	1103	4
RT1-DOb	819	3
RT1-Da	1192	243
RT1-Ha	839	1
RT1-M1-2	1026	11
RT1-M1-4	1026	7
RT1-M10-1	915	2
RT1-M6-1	993	2
RT1-M6-2	999	24
RT1-N2	1390	12
RT1-N3	1804	275
RT1-O1	546	20
RT1-S2	531	30
RT1-T24-1	1059	114
Mrps10	508	138
Usp11	3399	1519
Pan2	3618	596
Usp54	5738	5540
Prss45	993	0
Prss46	750	2
Wfdc12	237	0
Wfdc6b	549	0
Wfdc9	225	0
Wfdc15a	243	0
Spink2	510	4
Spink4	228	2
Slpil2	393	0
Slpil3	393	0
Spink6	318	0
Spink14	297	0
LOC362901	978	0
LOC362921	412	0
Zfp292	9965	654
Scn4b	4272	2946
Spint5p	504	0
Uhrf1	2530	341
RT1-Db1	1273	111
Slc39a7	2290	1769
RT1-S3	2682	439
Serpinb3	981	0
Uqcrfs1	1087	1742
Yod1	912	63
Hbe1	444	0
Ssr1	2419	2140
Ldhd	1507	299
Krt2	2058	16
Zbtb22	2570	509
Tryx5	753	0
Prss58	723	0
Trim40	744	0
Trim10	2334	9
Stfa3l1	339	0
Pou5f1	1363	3
Wfdc15b	216	1
Capza2	2306	3931
Rps3	819	6101
Adprm	1262	264
Srsf9	1098	385
Chfr	3152	923
Mrfap1	1527	5727
Actr2	1303	2621
Nt5dc2	1798	513
Eci3	1185	199
Syne4	1141	11
Ndufc2	561	1294
Slx1b	2802	406
Ppdpf	660	1403
Tbrg1	1501	435
Mthfs	2754	390
Pla2g7	1772	3912
Cnot9	3351	758
Pask	4477	222
Mrpl38	1307	430
Oas1d	1518	0
Apon	1238	0
Enoph1	1688	1215
Nsdhl	1726	674
Arhgap29	4051	754
Nanp	1325	130
Krcc1	1613	938
Ift122	4109	735
Cmas	1692	929
Nipsnap3b	1116	333
Eps15	2968	3588
Ikbip	1122	253
Pomgnt2	1743	366
Cdh19	2325	161
Armc5	3263	891
Gemin6	1088	127
Ccnb2	1491	172
Pir	1513	430
Saa4	1742	0
Uqcrh	550	1981
Mycbpap	2866	146
Klra1	1949	74
Ly49s4	1393	0
Ly49s6	1161	0
Oas1k	1432	6
Oas1f	1555	4
Oas1h	1701	2
Oas1e	1690	1
Oas3	2811	18
Ly49s7	1155	1
Ly49i4	1353	0
Ly49i9	1346	0
Ly49si1	807	32
Ly49si2	804	0
Ly49i3	843	0
Ly49i7	819	0
Ly49i5	1410	0
Eogt	2141	348
Pfn4	1855	1
Fbxl16	1440	465
Fdcsp	337	0
Bin2a	2605	2
Taar3	1029	0
Ccdc8	3329	218
Fam115e	3131	0
Pms1	2970	203
Trim25	2435	455
Zfp799	4598	253
Zfp868	2180	368
B4galt3	1970	608
Tacstd2	1701	3
Ier2	1525	380
Pdcd10	1242	1004
Prelid3b	1187	694
Clp1	1809	153
Arhgdib	1130	1743
Klc4	2567	558
Actr10	1432	1340
Acy3	1307	191
Bri3	744	506
Brms1	1261	553
Mest	1341	165
Sub1	758	1166
Nubp1	1222	503
Tmem204	1768	121
Nudcd2	1569	410
Sar1b	1157	1002
Tnfsf13	1642	394
Ska2	1189	135
Ifi35	1073	205
Apoh	1145	3
Yars2	1564	133
Kng1	1495	0
Rfc3	1242	235
RGD1311899	1417	1806
Tmco1	1156	549
G0s2	729	66
Abraxas1	1452	95
Spryd7	958	477
Prelid1	1090	2023
Lars	3811	2043
Wdr98	2123	765
Tppp3	978	2734
Utp4	2205	372
Pepd	1810	1960
Pop4	1179	485
Aspdh	950	105
Dbx1	1008	0
Kif22	2073	465
Qprt	1188	221
Mrpl16	1151	277
Glyat	891	0
Lpxn	1702	442
Taar5	1014	0
Clic2	1195	134
Zfp622	1643	83
Mccc1	2385	374
Spc25	1255	150
Mgme1	2045	103
Zgpat	1911	429
Hat1	1477	572
Thnsl2	1755	234
Ccdc174	1777	252
Spsb2	1214	35
Wbp11	2574	423
Car8	1403	87
Serpina6	1460	0
Zfp414	1118	398
Ebag9	1924	453
Dnal4	1495	451
Etfa	1301	1319
Uba5	1433	833
Abhd14a	1415	234
Coq10b	1624	430
Sumo1	1126	1303
Fastkd2	2203	149
Itm2c	1948	9281
Tceal1	1175	452
Anks3	2389	401
Plekhm1	5020	904
Nepro	1917	104
Psph	1142	207
Oas1i	1648	23
Oasl	1980	55
Oasl2	1743	125
Tor3a	1809	246
Hsd17b13	1297	5
Drg1	1607	592
Dcaf11	3078	2159
Riok2	1790	289
Thumpd1	2685	866
Cdc42ep2	1367	971
Rom1	1548	262
Dclk2	3980	1038
Sh3glb2	1823	4560
Thrap3	3562	2815
LOC314140	1718	116
Wnt7b	1028	166
Dcun1d5	1206	447
Mtfmt	1391	243
Lysmd3	1164	98
Mad2l1bp	1237	147
Imp4	1687	788
Rrp15	1164	198
Tmed9	1418	1807
Sipa1l2	6681	1620
Dmac2	1851	715
Lhpp	1640	802
RGD1359508	1140	134
Lmo4	1629	1056
Tmem140	1372	190
Lrrc41	2954	1014
RGD1304567	1098	291
Yipf4	1820	488
Slc17a5	2692	476
Mitd1	1151	194
Oas2	2273	14
Asphd2	1874	164
Lrg1	1298	628
Klra2	1191	0
Srsf2	1901	3602
Ppp1r7	2293	997
Atl1	2584	1186
Ly49si3	804	0
Gsta3	1634	13
Rtn3	4926	13738
Metrn	924	1422
Tbx5	1593	0
Tsku	2574	329
Pacsin3	1753	852
Pip5k1c	4333	1964
Spetex-2F	585	0
Spetex-2H	591	0
Spetex-2G	583	0
Ggnbp1	1388	14
Kctd10	2895	1367
Taar7c	1077	0
Spetex-2A	640	0
Cndp2	2090	3166
Gsta5	792	0
Tmem120a	1559	641
Ficd	1926	273
Mri1	1212	296
Slc10a7	1023	160
Prepl	2192	2664
Rnd2	1347	3060
Gmcl1	3243	705
Slc25a29	1848	272
Tmem17	1502	210
Rps6kb2	1752	548
Zc3h15	2013	785
Klrb1a	1014	0
Mok	1621	114
Pigv	2411	213
Naaa	1813	937
Eng	2887	2349
Amy1a	1639	2
Tmem126a	2488	268
Trpm2	4527	1210
Prss36	2742	40
Trim26	3197	467
Spetex-2B	585	0
Spetex-2C	583	0
Spetex-2D	585	0
Spetex-2E	585	0
Crisp2	1414	3
Fam89a	1343	240
Cldn9	1432	80
Rnps1	1824	1603
Nubp2	1392	726
Serpinf2	2167	32
Sept4	1353	3380
Psme3	2616	1488
Trmt2a	2241	513
Abcf3	2522	1274
Hcls1	1950	746
Gart	3403	1104
Tssk1b	1424	5
Hsph1	3425	3100
Ift22	1026	243
Tpst1	1692	886
Rnf10	3066	3587
Stat2	3434	1350
Acbd6	1476	383
Ndufs2	1583	3766
Spta1	7945	338
Gpatch2	1364	135
Lap3	2187	4739
Lyar	1479	219
Polm	2867	351
Fignl1	2890	37
Dr1	3008	58
Fermt2	3214	4504
Rec8	2025	10
Cab39l	1400	610
Anxa11	2289	2078
Gtpbp3	2366	246
Sugp1	2077	797
Pdgfrl	1482	98
Nedd9	4370	596
Prpf4b	4353	1808
Mbd1	2468	529
Nup93	2692	524
Aktip	1706	1938
Atp6v0d1	1582	4966
Dpep2	1634	68
Sh3glb1	1769	3569
Trip13	1798	89
Mill1	2697	22
Btbd1	3006	2893
Far1	1715	757
Hbs1l	2690	1693
Xpo6	4357	1858
Bag3	2328	1716
Doc2g	1461	45
Scyl1	2591	1397
Ehd1	3234	1886
Best1	2008	16
Cdc37l1	1610	1040
Cnnm2	3275	373
Stn1	1530	301
Slc37a1	2933	133
Pcbp3	2057	1070
Hexb	1808	3869
Rai14	4630	413
Slc7a12	1763	0
Ccna1	1729	68
Dap3	1855	645
Sf3b4	1533	931
Slc39a8	3073	208
Pigk	1533	1339
Cybrd1	3404	268
Chst1	2362	760
Lcmt2	2125	84
Ell3	1628	96
Raly	1404	2599
Ctsa	1988	9131
Zswim2	2054	23
Srms	2214	23
Cercam	2694	321
Asb6	2165	461
Mapkap1	2371	510
Stom	1764	1558
Smarcd3	1674	575
Gimap6	1327	31
Strap	1736	1824
Tm7sf3	2049	1302
Xkr4	3709	102
Atp6v0d2	1306	5
Actl7a	1476	2
Akap2	6892	3150
Aldh1b1	2197	118
Wdr31	1334	86
Tekt2	1532	38
Dhdds	1421	774
Tardbp	2040	2227
Ppan	1635	341
Snx17	1906	1504
Nt5c1b	1838	0
Coq6	1738	389
Asb2	2485	132
Mknk2	3421	1938
Sf3a2	1607	666
Glipr1	987	336
Cnot2	1779	715
Gns	1730	1598
Eif3el1	1477	952
Ndrg1	2876	9020
Atp6v1c1	1744	2613
Pycr3	1466	410
Gga1	2741	1337
Tuba1c	1535	328
C2cd2l	3337	1076
Tmod3	1606	1066
Fbxo9	2121	943
Morf4l1	1737	4263
Plscr4	1879	262
Lrrc2	2505	35
Zap70	2209	10
Orc2	1821	452
Rnf25	1449	494
Nid2	4752	638
Ace2	2296	73
Irgm	2209	272
Zfp18	2167	226
Pipox	1692	30
Rnf135	2255	175
Lig3	3849	678
Snx11	2499	635
Acbd4	1787	516
Ftsj3	2871	746
Lamp3	1897	12
Tbccd1	2143	213
Dirc2	2673	998
B4galt4	2081	265
Tssk2	1356	3
Papolb	2347	7
Zscan21	2202	333
Cldn4	1798	75
Epb41l5	2180	91
Ubxn4	2292	1766
Mdm4	1898	574
Serpinc1	1527	1
Nuf2	1785	250
Mnda	1744	92
Zfp281	3081	487
Brdt	1656	0
Arhgap24	2728	308
Paqr3	1859	414
Art3	1482	633
Cdkl2	2104	390
Utp3	1655	417
Lias	1587	471
Mtmr3	5708	1639
Efemp1	2010	533
Samd8	1535	816
Irf9	1599	693
Xkr6	2816	20
Tdrd3	2580	215
Lcp1	3407	4390
Kbtbd6	1758	0
Spry2	1818	1031
Btd	1973	508
Sh2d4a	2437	48
Mfap3l	1926	767
Fbxo8	1623	509
Zfp367	3494	612
Cage1	2867	54
Zkscan3	2567	516
Calml3	1376	0
Cdh16	2868	0
Ces5a	2045	19
Gpt2	3644	1228
Mcoln3	1974	38
Rnf146	1879	715
Cnksr3	3337	803
Tab2	4596	1924
Sae1	1888	1341
Nectin2	2647	467
Coq8b	2096	988
Sphk2	2383	1022
Grwd1	1920	324
Uros	1577	90
Tesmin	2046	7
Ptgdr2	1297	10
Gsto2	1384	52
Ppp1r3c	2751	763
Rrp1	1791	681
Herc4	3822	655
Tspyl4	1988	1748
Phyhipl	1520	2163
Mtmr12	2093	255
Sema4a	3153	1045
Arhgef2	4188	2314
Hfe2	2118	0
Polr3c	2367	512
Slc35a3	1927	241
Snx7	1760	276
Adh6	1854	0
Stam2	1818	381
Cytip	1670	114
March7	2384	819
Pex16	1207	310
Dusp2	1625	39
Zc3h8	1527	205
Foxs1	1270	45
Xkr7	2718	17
Zfp64	2396	220
Zbtb43	5082	372
Rnf32	1902	75
Tia1	1401	401
Atg7	2308	540
Recql	2389	754
Xkr8	2653	134
Slc7a13	1826	2
Coro2a	2043	49
Kif12	2228	2
Trim32	3164	887
Ddost	1563	2631
Zbtb17	2770	499
Mad2l2	1155	367
Gpr157	2337	89
Thumpd2	1994	185
Galnt14	2284	63
Zfp513	2173	653
Lpin1	3083	990
Ankrd9	1453	133
Ptdss1	2473	1890
Rexo1	4436	962
Creb3l3	1927	0
Spag1	3651	199
Fbxo43	2526	7
Osr2	1709	27
Cbx6	3071	1697
Naga	1763	1003
Prr5	1735	206
Tymp	2353	565
C1qtnf5	1335	874
Rpp25	1381	88
Loxl1	2452	718
Slc35g2	1572	158
Mapkapk3	2604	851
Zfp105	2002	216
Satb1	2978	358
Pgk2	1567	0
Inpp1	1618	258
Hsfy2	1410	0
Sp140	2789	326
B3gnt7	2531	287
Mlph	2865	19
Gtf2a1l	1577	11
Fus	1816	3393
Plscr3	1746	599
Rab34	1297	483
Tada2a	2101	353
Scrn2	1443	165
Jmjd6	1700	272
Tfg	1899	1585
Hgd	1672	6
Dgcr2	1948	373
Pxn	3710	1991
Ankrd13a	3642	3128
Uchl5	1824	395
Enah	1976	687
Stx18	1493	601
Tbc1d14	5170	2165
Thoc5	2199	814
Tbrg4	2128	516
Tm9sf1	2410	769
Cdadc1	1379	552
Cog3	2851	603
Letm2	1721	369
Upf3a	1502	526
Gkap1	1566	420
Tbce	1791	746
Mllt10	4741	903
Lims2	2050	471
Adgre5	3016	700
Emc8	1005	402
Abcb10	3438	488
Pld3	1848	5068
Tulp2	1576	10
Zfp143	3015	266
Nap1l4	2273	2447
Bscl2	1362	1115
Rfx3	2401	122
Trub1	1695	91
Fkbp5	3478	988
Zfand3	2579	2165
Rsph1	1000	94
Mccc2	2143	944
Mynn	2327	281
Fxr1	2096	709
Bbs7	2695	394
Elf2	4004	738
Sike1	2376	548
Cryz	1900	233
Rbms1	1959	623
Caprin1	3288	5335
Vps39	4386	1414
Klhl7	2856	1302
Creb3l2	3289	993
Lpcat3	1904	989
Ubap1	2637	1107
Dtnb	3361	464
Eipr1	1577	411
Rdh11	1622	596
Vrk1	1878	216
Rnf41	1984	867
Hsp90b1	2803	10170
Arhgap9	2498	389
Ttll1	1912	317
Cadm1	1777	789
Ppp2r3a	5198	693
Klhdc3	1977	1847
Traf3ip1	2254	229
Dpp10	2332	311
Phlda3	1424	757
Pigc	1392	529
Pycr2	1540	546
Rnase12	438	6
Trim13	1363	119
Phf7	1545	160
Calr3	1396	43
Sfxn1	2152	741
Serpinb6b	1410	37
Pcdhgb7	4663	139
Tmc5	3016	15
Ssh3	2691	1087
Trim55	2658	145
Lhx8	1758	0
Catsper2	2210	64
Oxct2a	1755	1
Fbxo7	1793	1144
Bin2	1925	1323
Nfe2	1658	14
Mgat4a	7192	408
Stat4	2981	9
Xk	2845	79
Xkr5	2180	76
Xkr9	1892	0
Xkrx	1817	7
Rnase13	462	14
Rnase17	468	0
NMS	496	2
Plcz1	1938	1
Impact	3331	3686
Fam20a	1626	210
Fam20c	2959	1864
Arih2	3753	1051
Dgat2	2294	505
Npepo	2451	145
Rgs7bp	1335	188
Pced1a	1106	506
Plpp7	1967	162
Fam174a	1180	342
Cpsf4	1656	309
Dusp26	1603	887
MGC108823	1598	45
Lrrc57	1998	371
Senp8	986	81
Nono	2411	3293
Ccl9	1289	8
Tmem41b	2358	1202
Ang2	504	0
Fut10	1310	108
Clec11a	1927	61
Sept1	1418	70
Dntt	1826	17
Supv3l1	2292	414
Ak6	979	117
Terf1	2022	251
Lman1l	1587	4
Enpp7	1320	0
Rnase10	639	3
Rab18	1746	1487
Il21r	2403	130
Irf2bpl	2349	1280
Zbtb38	3902	896
Ess2	1726	336
Polr2c	1163	646
Rxfp2	2214	10
Rnase11	1475	3
Set	1519	163
Slc13a4	2070	462
Klri2	837	0
Klri1	1096	0
Cdh7	2361	89
Ckmt1	1580	3054
Fau	516	3602
Cbln2	2356	423
Lipg	1589	5
Wee1	3276	458
Pip5k1b	2888	216
Enpp5	1855	2783
Zfp422	2379	504
Rcan3	790	127
Nol12	928	141
Cdh20	2450	459
Ly49s5	1426	0
Tspyl1	2560	1826
Glrx2	1406	504
Phb2	1349	1347
Gmpr2	2145	304
Allc	1474	1
Gdf6	1576	0
Art5	1989	2
Ptpn9	2058	1478
Clk4	1392	657
Slc39a11	1267	170
Sectm1a	1605	26
Cryzl1	1832	297
Ccl24	1461	56
Rab35	2089	1218
Mtm1	2449	600
Igfbp7	1104	2314
Smtn	3307	361
Pold2	1562	312
Sugt1	1180	745
Nat3	873	1
Defa24	421	0
Adprhl1	1545	7
Rpp40	1179	198
Hist1h2ail1	411	8
Akr1c2	1361	0
Rbm17	1528	787
Ndfip1	1711	5824
Rit2	1902	734
Aprt	543	1085
Thbs1	3609	958
Raet1l	1419	0
Fbxo17	1595	6
Ggn	2519	88
Sipa1l3	3629	468
Klk1c8	857	0
Mrpl46	1143	312
Stard10	1251	437
Tspan4	1410	252
Tm7sf2	1467	401
Sfxn2	2068	22
Btbd9	1955	335
Pknox1	1539	208
Dnajb4	1477	517
Plekha3	1697	680
Fsip1	1663	37
Osbpl2	2719	1164
Clic3	776	29
Phyhd1	1262	1113
Pon2	1759	3525
Cpa2	1306	83
Akr1b10	1421	151
Snx10	1400	959
Capg	1477	1964
Elmod3	1731	236
Fhl5	1119	3
Galt	1307	239
Trmt10b	1278	218
Gba2	3022	1201
Creb3	1190	909
Ubxn10	1653	39
Ccnl2	1129	641
