Geneid	Length	genome_mapping/135-P_R1.rn6.sorted.bam
Nts	798	197
Svs6	541	0
Uck2	1575	258
Irx6	2490	8
Svs3b	1241	0
Prnd	537	0
Cxcr6	1790	2
Parp9	3152	676
Kifc3	3331	1084
LOC691995	1474	1802
LOC100125362	5599	837
Fbxl13	2155	8
LOC100125364	2541	422
LOC100125367	1970	95
Ces1f	1899	0
Pnrc2	1874	2391
Adat3	1370	33
Nudcd3	1058	51
LOC100125384	1470	0
Mroh1	1457	157
Prr15	1417	28
Ephb1	4625	1011
Kcnmb3	1636	1
Jrk	3387	230
Hnrnpa2b1	1058	4494
Sephs1	5245	699
Sema3d	4922	650
Sobp	2595	344
Rs1	675	0
Mrvi1	6378	195
Mdfic	3402	693
Prps1l1	1691	1
Cad	7125	431
Grm2	4580	10
Grm3	3384	698
Prkca	3701	875
Wnt1	2360	2
Wnt3	2939	14
Crabp1	755	67
Dpysl2	4370	10728
Vps35	3192	4620
Mip	2378	3
Nfkbia	1566	1129
Notch1	9407	1310
Ubtf	4736	1411
Rasa2	2556	163
Ccng2	2472	595
Ptpmt1	1629	406
Psmb5	852	1480
Nthl1	1084	159
Dpf1	2349	185
Rps28	339	1623
Prkg1	1951	21
Sec23a	2487	997
Cacnb4	3790	450
Dusp10	2704	157
Litaf	1955	3293
Chic2	961	139
Tek	4559	394
Gpx5	1638	0
Prrx2	1229	78
Ndst2	4145	178
Csn1s2a	868	0
Klf3	4987	1113
Shc3	1968	261
Eif2ak4	5225	445
Pou2f3	2407	4
Pou6f1	2231	159
Il9	563	0
Kcnd1	3712	258
Il16	4985	613
Stim2	3392	849
Hivep1	7982	487
Pop5	1439	181
Rasgrf1	5135	3378
Sez6	3975	902
Pkn2	5592	1074
Pbp2	1295	0
Tmed7	3435	3022
Dock9	9363	3162
Ptar1	1596	181
Tnfrsf17	787	4
RGD1565166	1529	10
Zfp263	3215	281
Zfp213	2401	180
Zfp13	2125	119
Pkmyt1	1964	107
Kremen2	1936	0
Kctd5	2473	638
Tbc1d24	3923	433
Zfp598	3275	887
Mrps34	901	248
Prss34	1204	0
Chtf18	3100	161
Rpusd1	1747	492
Foxi1	2319	0
Rars	2105	678
Rnf145	3261	1249
Nhp2	666	206
Sec24a	4685	366
Mrpl22	735	311
Mrpl55	945	379
Wnt9a	3337	321
Jmjd4	1281	76
Nt5m	667	88
B9d1	811	161
Mfsd6l	2094	4
Arhgef15	3653	64
Rangrf	827	188
Pfas	4488	920
Hes7	752	6
Aloxe3	2525	95
Naa38	711	402
Acap1	2468	30
Slc16a11	1779	1114
Alox12	2838	76
Med11	756	162
Zmynd15	2879	32
Camta2	4438	2011
Dhx33	2716	280
Sdf2	1263	1146
Nek8	2616	125
Txndc17	1425	783
Emc6	1266	420
Mnt	4566	622
Smg6	6336	494
Dph1	2051	182
Smyd4	3249	111
Rilp	1294	45
Slc43a2	4492	1040
Vps53	2805	830
Abr	4864	3582
Ift20	1126	674
Poldip2	1773	1416
Sarm1	4039	325
Tp53i13	1392	240
Rhbdl3	3750	358
Spaca3	939	0
Ccl12	540	0
Gas2l2	3105	0
Taf15	1494	954
Ppm1d	2909	276
Tubd1	1758	102
Mtmr4	5684	1185
Supt4h1	1042	584
Lpo	2930	0
Eme1	1710	24
Mrpl27	694	682
Dlx3	2632	6
Phospho1	1999	297
Mrpl45	2205	788
Cisd3	896	369
Pcgf2	1361	135
Eif1	1074	3782
Klhl11	2441	469
Nkiras2	2152	184
Rab5c	1876	4137
Cavin1	1393	850
Rdm1	1124	167
Lsm12	2234	999
Higd1b	735	51
Plcd3	2944	364
Fmnl1	3659	1161
Sppl2c	2231	0
Helz	6193	368
Cep112	3443	112
Ush1g	1393	2
Otop2	2100	0
Otop3	2271	12
Recql5	3905	325
Chmp6	1558	427
Pycr1	930	25
Ppp1r27	789	1
St6galnac1	2432	2
Mzt2b	1214	543
Top3b	2965	570
Hic2	4509	64
Thap7	1209	348
Scarf2	3313	217
Dgcr8	4538	551
Cdc45	1855	82
Klhl6	2415	384
Ephb3	4009	77
Rfc4	1184	295
Rtp1	825	0
Hrasls	2976	191
Meltf	4197	372
Tm4sf19	766	18
Mylk	7764	5725
Ccdc58	1216	140
Csta	403	0
Stfa3	403	0
Polq	8527	46
Arhgap31	4566	631
Zbtb20	5959	128
Naa50	4669	148
Tmprss7	2590	58
Nectin3	1630	281
Hoxd1	1830	37
Hoxd4	2705	79
Hoxd13	2483	0
B3galt5	5100	2411
Senp7	4876	468
Tmem30c	1291	9
Gpr15	1939	3
Psmg1	1146	590
Ripply3	1424	13
Ifnar1	4092	2025
Chodl	2319	787
Tmprss15	4070	0
Krtap15-1	825	0
Cct8	2521	3159
Rbm11	2501	166
Lipi	2071	0
Cggbp1	4303	1540
Car15	1100	0
Pex11g	1152	81
Mcoln1	2070	680
Cd209a	1467	0
Dppa1	894	0
Uspl1	3591	408
Trrap	12520	1671
Pms2	2828	316
Usp42	5749	285
Grid2ip	3450	70
Slc29a4	2380	318
Snx8	2617	527
Elfn1	4178	135
Dhrsx	755	309
Asmtl	894	409
Tfr2	2964	20
Actl6b	1562	279
Pop7	843	235
Fis1	948	2813
Alkbh4	1803	95
Polr2j	728	420
Fkbp6	1385	0
Mrps17	1304	468
Zbed5	2487	394
Mmp17	3509	53
Dhx37	4177	457
Ogfod2	1645	146
Vps37b	2520	463
Zcchc8	2818	461
Vps29	1157	1120
Arpc3	872	2187
Unc119b	3659	997
Foxn4	2708	2
Iscu	924	1905
Sgsm1	5116	729
B3gnt4	1414	11
Naca	6830	4857
Ormdl2	1058	574
Bloc1s1	548	822
Neurod4	3311	19
Il27ra	2322	4
Rfx1	4156	343
Nanos3	738	10
Trir	889	403
Wdr83os	586	728
Serpinb8	3005	26
C1ql2	953	30
Slc35f5	2716	445
Pik3c2b	5340	764
Sox13	3563	442
Tmem9	1570	771
Aspm	9727	356
F13b	2172	0
Rgl1	3995	1137
Tsen15	987	273
RGD1309104	1720	585
Swt1	3679	342
Shcbp1l	2045	0
Prg4	3680	843
Mrps14	1256	525
Kifap3	3881	3355
Dpt	1616	1067
Creg1	2091	810
Lmx1a	3252	5
Ppox	1793	259
Vangl2	2813	68
Nhlh1	2452	6
Slamf9	1125	51
Vsig8	1812	2
Slamf8	1600	110
Grem2	3719	238
Adss	2539	1557
Cox20	1028	597
Efcab2	2604	52
Gpr137b	849	484
Mixl1	2342	0
Nvl	2901	291
Cnih4	1665	472
Susd4	2121	401
Disp1	5031	177
Rps6kc1	3812	715
Slc30a10	2243	134
Lyplal1	1496	236
Tatdn3	1151	313
Plxna2	10201	861
Cr2	3350	6
Kif21b	5387	522
Atp6v1g3	1719	1
Xpr1	2410	378
Glmn	1993	333
Ephx4	1180	50
Klhl8	3149	579
Mrps18c	809	378
Mrpl1	1083	187
Ccni	2671	4388
Ankrd17	10088	1841
Cox18	1338	161
Enam	4247	1
Polr2b	3829	1124
Nipal1	1379	4
Commd8	1389	884
Gnpda2	1825	399
Ube2k	4971	1531
Pgm2	1971	385
Tbc1d19	1786	504
Ldb2	1937	255
Gba3	1316	1
Evc2	4067	198
Nop14	2537	415
RGD1560394	665	84
Pla2g3	2526	589
Morc2	4289	523
Myl7	577	2
RGD1309870	747	4
H2afv	1896	423
Abca13	15110	8
C1d	3129	398
Prorsd1	1030	76
Erlec1	1874	1806
Pde6b	2772	13
Mss51	1589	88
RGD1306063	1061	618
Fam3d	1318	1
Cdkn3	804	94
Cnih1	1327	1500
Parp2	1817	381
Pnp	1052	2561
Psmb11	2534	1
Efs	2488	411
Cmtm5	1029	2841
RGD1564324	542	0
Nrl	717	1
Fitm1	920	13
Ipo4	3717	969
Mdp1	1895	264
Nop9	2230	211
Ctsg	1006	2
Xpo4	9234	488
Dleu7	1693	131
Tdh	1546	7
Sox7	3282	55
Adamdec1	2394	0
Loxl2	2341	208
Dok2	1594	60
Nudt15	800	33
Dnajc15	780	403
Esd	1176	975
Olfm4	2731	9
RGD1306441	1134	0
Klhl1	2703	108
Mycbp2	14301	2987
Trim52	880	0
Slitrk6	4248	194
Cldn10	1331	440
Thoc3	2115	419
Slmap	3637	964
Arhgef3	3617	321
Ogdhl	3554	761
LOC290595	744	67
Cherp	4084	780
Ocel1	1154	178
Pgls	2376	431
Colgalt1	3013	1119
B3gnt3	2160	0
Fcho1	3236	746
Map1s	3189	499
Ccdc124	1607	867
Mpv17l2	1005	323
Lsm4	911	740
Crlf1	1668	218
Klhl26	3820	402
Cope	825	790
Mau2	8505	1511
Tssk6	1302	5
Atp13a1	3812	959
Tktl2	2012	0
Tll1	4725	33
Nek1	4894	417
Ing2	2738	217
Tnks	4575	1155
Dctn6	968	1024
Ubxn8	3515	376
Tex15	8399	18
Erlin2	3181	1029
Ash2l	2396	763
Nsd3	4863	758
Mrps31	1361	407
Vps36	1298	482
Usp4	4096	1255
Tmem255b	515	73
Lig4	3192	426
Gdf2	2591	0
Med10	844	460
Slc35d2	1560	296
Cts7	1504	0
Agtpbp1	4485	2104
Catsper3	1267	0
Higd2a	617	396
Ogn	2650	833
Ptpdc1	3039	792
Gcm2	3365	0
Eef1e1	998	485
Snrnp48	1191	300
Irf4	4803	36
Nrsn1	1378	778
Dcdc2	6788	49
Acot13	743	189
Gmnn	1178	265
Hist1h1a	744	2
Hist1h2bo	565	13
Mrpl32	768	300
Hecw1	5178	246
Tubal3	1290	0
Fbxo18	3530	1868
Usp6nl	5241	1368
Ucma	723	41
Fam188a	2321	923
Mrc1	5233	846
Slc39a12	2213	1210
Spag6l	1736	8
Enkur	1205	86
Prtfdc1	1099	1777
Ly86	936	400
Zadh2	3357	364
Atp9b	5102	1282
Ctdp1	3732	452
Loxhd1	7037	1
Dym	2500	747
Ska1	1440	60
Snx2	2036	1848
Ftmt	1250	0
Poli	2360	117
Psmg2	1064	296
Oacyl	3430	33
Atp8b1	4167	18
RGD1562699	389	1
Afap1l1	3436	291
Tcof1	4626	425
RGD1312005	1970	927
Slc27a6	2603	25
Pudp	1024	0
Trim36	2627	887
Myot	2206	2
RGD1563060	784	0
Spry4	4756	178
Pabpc2	2269	0
Slc25a2	1197	17
Ndufa2	560	1086
Tmco6	1842	253
Wnt8a	1692	1
Pkd2l2	2473	1
Srp19	760	740
Fam13b	5030	2365
Stard4	2677	303
Trappc8	5157	960
Abhd3	1912	1292
Snrpd1	832	349
Cmtm3	1519	292
Car7	1513	46
Tk2	2389	559
Setd6	1683	85
Mmp15	3818	902
Drc7	2813	3
Mcm5	2529	279
Tox3	2901	66
Nod2	3629	15
Cnep1r1	1131	566
Mmaa	3293	142
Ces2g	2480	0
Ces4a	2437	0
Hsf4	1514	224
Exoc3l1	2511	82
Tmem208	798	602
Enkd1	1535	61
Dus2	1936	318
Cog8	2072	415
Tmed6	867	0
Wwp2	2487	531
Dhx38	4409	550
Cmtr2	3553	120
Sf3b3	4508	952
Wwox	1711	89
Cdyl2	2183	79
Gins2	4192	418
Banp	2090	227
Cdt1	2239	100
Trappc2l	595	651
Sult5a1	1109	124
Spata33	559	157
Galnt2	3842	2043
Arv1	1142	164
Pgbd5	2006	348
Sprtn	1407	207
Tectb	2749	12
Dclre1a	3540	292
Tdrd1	4904	15
Znhit6	1562	401
Rnf217	1930	201
Mrpl18	944	399
Fbxo5	1907	115
Myct1	1560	5
Pabpc6	3076	1
Tbxt	1974	2
Rnaset2	963	2540
B3gnt6	1594	6
RGD1562747	1038	239
Lix1	1522	184
Smoc2	2693	590
Fpr1	1208	3
Lrp11	3216	1627
Leng1	1846	118
Prpf31	2404	552
Nlrp4a	3930	0
Rfpl4a	1444	0
Fiz1	2655	352
Ube2s	950	1048
Ttyh1	2956	12633
Bicra	5516	696
Tmem160	819	293
Ercc1	1069	396
Ccdc61	2086	155
Qpctl	2166	421
Ppm1n	1368	20
Clptm1	2453	3193
Tescl	861	0
Ethe1	967	363
Ccdc97	2950	671
Blvrb	884	324
Med29	1297	443
Pak4	2857	342
Mrps12	719	274
Sars2	1859	158
Rinl	3001	19
Eif3k	481	833
Map4k1	2699	232
Polr2i	799	187
Lin37	998	248
Gpatch1	3073	282
Pdcd5	657	661
Zfp507	4167	198
Siglec5	2474	157
Siglec10	2373	28
Ctu1	2245	114
Klk11	1260	0
Klk9	1032	0
Klk7	1369	0
RGD1309036	1203	82
Josd2	851	1490
Mybpc2	3658	32
Tbc1d17	2157	895
Akt1s1	1582	649
Nosip	1442	585
Rasip1	2330	185
Otog	10037	1
Htatip2	1232	159
Reps1	2612	615
Perp	1871	28
Tjp1	6614	4793
Tm2d3	1238	281
Chsy1	3734	563
Olig3	2059	6
Map7	4107	3498
Akap13	12221	1826
Zfp592	7209	705
Mesp2	1857	29
Rlbp1	2367	578
Abhd2	2023	708
Cpeb1	2615	925
Saxo2	2808	7
Eed	2014	444
Tmem126b	847	382
Prcp	2370	541
Mrpl48	1288	996
Folr2	1212	370
Lrrc51	915	112
Insc	2341	272
Lyve1	3083	1461
RGD1310717	1833	0
Swap70	3871	608
Tmem9b	1053	1229
Rpl27a	1057	4706
Nlrp10	2541	11
Abca15	5326	0
Ndufab1	2569	1069
Tufm	1884	832
Fam57b	1705	561
Cd2bp2	2928	1923
Bcl7c	986	253
Ahsp	557	15
Ate1	4531	326
Nsmce4a	864	417
Hmx3	1362	0
Hmx2	1497	1
Gprc5b	2549	3529
Rnf152	5487	181
Cpxm2	3497	680
Abraxas2	2940	570
Mmp21	1854	0
Zfp511	1134	126
Fuom	2217	183
Paox	1795	1324
Scart1	3291	3
Sirt3	1364	640
Ifitm1	672	286
Pkp3	2941	0
Ptdss2	2190	1101
Rassf7	1413	25
Pidd1	3321	39
Cars	2970	681
Ppfia1	4789	435
Lrp5	5086	324
Ndufs8	749	975
Rhod	1486	21
B4gat1	1980	14
Cd248	2565	0
Sf3b2	3218	2913
Slc22a20	1472	0
Map4k2	4042	960
Trmt112	574	528
Trpt1	2882	89
Otub1	1687	1944
Lgals12	2793	0
Ganab	3870	3098
Incenp	3154	386
Ms4a10	869	0
Ms4a7	1498	13
Ms4a4c	672	1
Mphosph10	2191	316
Mcee	798	477
Pnma3	2993	175
Zfp275	6205	555
Lage3	743	986
Ubl4a	2333	734
Plgrkt	1024	226
Mlana	763	1
Tpd52l3	2290	0
Dkk1	2294	0
LOC689600	532	0
Pkd2l1	3105	3
Erlin1	3129	494
Hoga1	1771	100
Zfand5	2755	1939
Smc5	5930	780
Dmrt3	2394	8
Wnt8b	1456	18
Ndufb8	653	2568
Pax2	1400	109
Pdzd7	3907	190
Pprc1	5228	459
Actr1a	2767	4030
Taf5	3240	89
Col17a1	5433	13
Sorcs3	5767	168
Pik3ap1	2629	209
Ccnj	3820	12
Kcnv2	5201	1
Hells	3164	48
March5	1448	885
Pank1	2701	222
Lipk	2070	0
Papss2	3491	187
Trim31	2451	0
Smim29	881	402
Agpat3	6003	3647
Aire	1891	0
Ube2g2	1834	645
Susd2	3185	607
Mcm3ap	6232	1028
Slc5a4	2079	0
Zfp280b	5006	0
Cisd1	734	921
Reep3	2500	1746
Lrrtm3	3842	279
Rfx6	3102	0
Asf1a	2693	357
Rpf2	1190	319
Hs3st5	3043	153
Nt5dc1	2721	357
Nodal	2034	0
Foxo3	2885	418
Sesn1	2850	706
Mical1	3536	402
Mcu	1364	155
Spata9	1036	104
Slf1	3750	305
Fam172a	3907	988
Lhfpl2	4254	2136
Slc30a5	3049	524
Cd180	2566	469
Ppwd1	2453	261
Cenpk	1641	75
Dimt1	1407	212
Actbl2	2748	0
Gpbp1	3305	1500
Gpx8	1061	584
Mrps30	1435	492
Card6	4239	259
Ttc33	1790	462
Skp2	2972	113
Capsl	948	8
Il7r	3124	268
Rad1	1321	118
Adamts12	8571	219
Tpd52	924	1276
Tnik	4523	805
Mecom	5678	152
Armc1	2364	736
Ndufb5	1062	1380
Spry1	1028	172
Hspa4l	4152	1983
Pabpc4l	1458	2
Mgst2	483	66
Stoml3	692	0
Exosc8	1353	162
Spart	3734	1800
Tm4sf1	1950	367
RGD1560324	1256	0
Fhdc1	4116	315
S100a5	445	2
Slc27a3	2274	167
Naxe	1019	562
Lamtor2	574	856
Ssr2	1039	1247
Msto1	1972	243
Krtcap2	1179	650
Slc50a1	1005	347
Zbtb7b	1623	518
Pygo2	2837	865
Ube2q1	1808	1349
Tmod4	1375	104
Etv3	1598	151
Tbx15	1254	3
Man1a2	3481	600
Trim45	2314	65
Ttf2	3637	260
Igsf3	6565	663
Mab21l3	3926	11
Nhlh2	4934	27
Bcas2	1054	497
Bcl2l15	850	3
Ptpn22	2747	20
Rhoc	1267	2487
Lamtor5	879	800
Eps8l3	2717	0
Gstm6l	1169	0
Ntng1	5085	222
Prmt6	3312	10
Hiatl3	2724	0
Usp53	6108	2460
Myoz2	951	12
Mettl14	2596	653
Papss1	2375	2738
Dkk2	3087	36
Bdh2	1156	180
Sec24b	5001	906
Adh6a	1212	0
Metap1	2636	751
Msh4	2736	3
Hltf	4787	888
Clcn6	3305	1459
Prpf40a	3564	1259
Upp2	2514	0
Gca	1849	776
Fign	3384	38
Fkbp7	869	204
Dnajc10	4143	2605
Prg3	935	1
Mtch2	2230	1820
Ndufs3	1056	1121
Mybpc3	4165	13
RGD1309730	1050	439
Apip	920	236
Ehf	2339	1
Lpcat4	2488	589
Emc4	1423	1109
Emc7	914	1876
Srp14	839	1644
Pak6	2725	137
Vps18	3777	486
Ndufaf1	1486	249
Usp8	4065	1959
Stard7	1389	656
Astl	2250	0
Mrps5	2251	530
Bub1	4493	307
Acoxl	3094	39
Chchd5	540	147
Tmc2	3109	0
Cpxm1	2367	141
Ddrgk1	1573	1210
Pank2	1853	235
Mcm8	3226	120
Fermt1	4787	7
Ankef1	3100	0
Sptlc3	2837	1
Snx5	2179	3609
Ovol2	1232	0
Smim26	646	288
Nxt1	855	189
Cstl1	652	9
Cst7	1140	10
Acss1	3595	1087
Snph	4694	1462
Angpt4	2328	84
Tspy26	2077	204
Plagl2	3502	188
Kif3b	5604	1067
Sun5	1070	0
Bpifb2	2072	0
Ergic3	1338	1807
Fer1l4	6098	1
Aar2	2623	402
Mybl2	3710	88
Ttpal	4643	745
Wfdc5	1144	1
Matn4	2292	188
Pigt	2141	2062
Wfdc3	915	1
Ube2c	763	168
Ncoa5	3211	473
Dpm1	2297	459
Kcng1	2746	45
Zfp93	2098	4
Fam210b	1742	233
Fam209a	640	0
Nkain4	732	202
Lkaaear1	700	0
Sp5	2121	11
Alx4	1745	5
Il36a	869	0
C8g	823	82
Paxx	976	711
Edf1	685	1282
Phpt1	561	900
Glt6d1	1130	1
Lcn9	807	1
Cacfd1	1829	159
Slc2a6	2126	290
Vav2	5164	858
RGD1306233	877	26
Med27	1252	370
Miga2	3293	855
Dolpp1	2146	259
Ciz1	3302	638
Psmd5	2042	825
Phf19	3789	88
Lhx2	1903	2
Olfml2a	5515	1142
Crygn	414	1
Chpf2	3763	641
Srpk2	3619	2528
Armc10	1926	539
Phtf2	4778	287
Sema3c	4768	1455
Sema3e	4476	373
Hepacam2	1489	0
Pdk3	2209	455
Gpr165	3156	120
Pgr15l	1648	9
Rpa3	617	168
Lsm8	797	377
Irf5	2099	562
Tnpo3	4158	1124
Chchd3	1504	1066
Lrguk	3064	9
Slc35b4	3622	1378
Atp6v0a4	3154	28
Zfp282	4839	376
Malsu1	747	303
Mad2l1	1424	197
Smyd1	2146	0
Mrpl35	1631	459
Usp39	1954	448
Ctnna2	4340	1119
Htra2	1584	529
Wbp1	1175	188
Bola3	1093	316
Dguok	997	236
Cct7	2486	2563
Alms1	9958	605
Fam136a	1607	279
Nfu1	1109	316
Podxl2	2034	1249
Chchd6	1078	404
Txnrd3	2786	266
Hdac11	2513	2253
Lsm3	709	434
Eif4e3	2542	217
Ppp4r2	4848	1258
Setd5	7113	1632
Arpc4	1423	2130
Csgalnact2	3636	161
Pex26	3690	217
Usp5	3205	1704
P3h3	2025	1134
Mrpl51	2366	732
Tapbpl	1886	384
RGD1311164	2234	326
Dusp16	1986	185
Erp27	1005	1
Aebp2	1904	225
Casc1	2409	257
Mrps35	2238	288
Steap1	1200	28
Jph1	2461	66
Rbpj	4278	1227
Mybl1	3643	199
Mrpl15	1723	439
Sdr16c5	1398	2
Arid1a	7063	2296
Bsdc1	2685	1515
Gem	1812	105
Slc26a7	2285	27
Otud6b	1323	525
Gpr63	2417	70
Rragd	1445	272
Ube2j1	1305	720
Rars2	1860	206
Smim8	1756	198
Ddx58	4511	313
Ndufb6	629	1007
Bag1	1308	1118
Rpp25l	774	138
Ctnnal1	3644	1398
Snx30	3128	431
Slc46a2	1985	5
Tex10	3893	313
Sec61b	562	464
Nans	2022	818
Xpa	1204	89
Zbtb5	4348	212
Zcchc7	1996	568
Prpf4	2596	364
Atp6v1g1	1074	4063
Tmem268	3795	770
Frmd3	2032	82
Kdm4c	3972	299
Tyrp1	2685	3
Ttc39b	2676	249
Bnc2	4091	97
Ifna4	570	0
Slc35d1	3043	307
Oma1	1839	211
C8a	3626	0
Ttc22	2553	6
Prpf38a	1656	511
Gpx7	1035	236
Coa7	2787	112
Echdc2	1390	73
Arhgef39	1620	461
Efcab14	3411	4324
Nsun4	2563	88
Ipp	2223	275
Toe1	1436	201
Atp6v0b	666	1488
Lao1	1896	0
Mfsd2a	2147	824
Rhbdl2	973	21
Csf3r	3125	519
Ago4	3737	71
Clspn	5052	46
Sh3bgrl3	755	1756
Zfp593	2010	201
Grhl3	2480	51
Zfp46	4481	587
Cela3b	907	55
Eif4g3	5307	2891
Pink1	1146	2907
Mul1	4251	382
Pla2g2e	1055	19
Mrto4	1355	329
H6pd	4724	268
B3galt6	2137	117
Isg15	663	87
Pin1	925	1022
Angptl6	1570	23
Cox7a2l	1241	3386
Ttc27	2821	299
Slc4a1ap	2388	658
Emilin1	3836	412
Cenpa	1300	31
Adgrf3	3145	1
Klhl29	6983	224
Slc7a15	2425	9
Pum2	6089	3013
Osr1	1687	223
Gen1	4285	97
Fam49a	1356	665
Itgb1bp1	1329	809
Sntg2	2162	22
Gpr22	4539	245
Agr3	1069	0
Agr2	932	2
G2e3	4952	325
Eapp	1465	634
RGD1305089	2337	322
Brms1l	2652	239
Nkx2-8	1078	32
Trappc6b	1165	678
Klhl28	3036	274
Fkbp3	1150	2642
Nin	6718	182
Jkamp	1455	718
Six4	5970	63
Ppp2r5e	6177	1138
Churc1	461	457
Med6	1086	258
Zfyve1	3821	600
Arel1	4982	1140
Acyp1	707	272
Nek9	5822	1755
Batf	969	20
Erg28	1683	517
Flrt2	2900	180
Gpr65	1014	38
Ttc8	1617	177
Cpsf2	4892	892
Serpina9	1680	0
Clmn	4069	578
Ndufb11	849	1346
Cfp	1479	618
Cinp	1472	454
Exoc3l4	2783	26
Nudt14	816	185
Brf1	2380	489
Syne3	5071	267
Asnsd1	2334	664
Morc2b	3714	0
RGD1310212	3495	0
Polrmt	3745	354
Elane	905	0
Med16	2942	768
Apc2	9594	1857
Mrpl54	611	600
Ankrd24	3472	48
Ndufa7	476	981
Bpifc	2228	4
Nuak1	2864	364
Nup37	1369	200
Washc3	1039	467
RGD1561102	788	7
Ano4	3974	1057
Nedd1	3434	244
Ntn4	2083	189
Ndufa12	550	680
Mrpl42	671	515
Myf5	2055	0
Lgr5	3130	53
Cpsf6	7168	1729
Tbk1	2987	567
Trabd	2397	529
Ppp6r2	3582	1270
Irak4	2323	413
Zfp641	4142	376
Ddx23	3075	1601
Pfdn5	645	1473
Aaas	1911	383
Hoxc12	843	0
Cbx5	1162	634
Aasdhppt	1040	434
Mmp27	1597	0
Mmp20	3284	0
Med17	4197	322
Naalad2	2993	15
Mbd3l1	834	0
Tmem205	1443	352
Rgl3	2606	171
Prkcsh	1977	2639
Zfp653	2155	173
Npsr1	3668	3
Vps26b	3576	1243
Adamts15	6064	163
Vsig2	1175	5
Crtam	1717	0
Tecta	7493	145
Trim29	2832	5
Abcg4	3770	382
Bcl9l	5711	556
Mpzl2	3255	339
Nnmt	1043	106
Ddx10	3356	325
Atm	9756	892
Slc35f2	2455	56
Hykk	2504	17
Pstpip1	1547	255
Rec114	948	20
Bbs4	2510	650
Celf6	1710	98
Parp6	2610	1115
Pias1	2194	404
Iqch	3618	7
Hacd3	2923	1789
Snx22	840	102
Lactb	1987	257
Bnip2	1514	580
Rnf111	4692	664
Khdc3	1600	1
Fam214a	4328	930
Lysmd2	1256	349
Gsta4	786	336
Mto1	2396	270
Senp6	4514	1650
Fam46a	2474	223
Ankrd34c	2480	31
Cldn2	3035	2
Tfdp2	2372	503
Rnf7	1256	213
Spsb4	2775	116
Sox14	1937	6
Nck1	1745	523
Mrpl3	1647	929
Hemk1	1553	141
RGD1307461	2599	70
Mst1r	4120	26
Uba7	3063	311
Nckipsd	2930	1007
Col7a1	9170	124
Atrip	2549	142
Spink8	674	3
Smarcc1	3670	936
Ngp	1099	11
Prss42	1130	0
Ltf	2761	0
Ctdspl	4122	519
Exog	4081	195
Eif1b	882	1519
Hhatl	1773	181
Cdcp1	5232	1
Fyco1	7743	880
Xcr1	4238	1
Ccr1l1	1071	6
Slc25a23	1404	999
Slc25a41	1235	1
Acer1	2424	2
Mllt1	3721	864
Rfx2	3147	172
Cd70	818	9
Efhb	2654	1
Plcl2	3939	508
Mocs1	1579	303
Unc5cl	1528	5
Apobec2	1198	69
Trem2	1157	997
Trem1	919	36
RGD1565959	576	0
Guca1a	990	0
Bicral	4494	404
Ptk7	3888	434
Mrpl14	884	256
Aars2	3323	183
Enpp4	4648	3165
Cyp39a1	3195	49
Tfap2d	1241	0
Tfap2b	3406	20
Il17a	1144	0
Adgrb3	5473	745
Plekhb2	3266	7921
Lman2l	703	74
Cnnm3	4107	694
Sema4c	4189	964
Mrpl30	1109	253
Map4k4	5254	7225
Il18r1	2436	10
Gpr45	3470	42
Tgfbrap1	5567	702
Mettl21c	1104	1
Tex30	1949	144
Mfsd6	4840	2271
Ndufb3	717	754
Clk1	1775	2605
Kctd18	5901	727
Carf	2781	259
Ikzf2	1269	27
Pi15	1359	25
Fsd1	841	230
Arpc2	1428	3974
Aamp	2715	2499
Prkag3	2742	9
Stk11ip	3643	304
Cul3	4271	2256
Cab39	3684	3237
Dtymk	1235	540
D2hgdh	2266	214
Pdcd1	1927	8
Fer	3387	295
Copg2	3151	2656
Efcab1	1198	73
RGD1564712	541	0
Fem1c	6772	625
Ap3s1	1285	825
Pof1b	3877	16
RGD1562871	1144	0
Fam46d	1494	1
Tbx22	4875	1
Gpr174	4735	3
RGD1560455	2874	28
Lpar4	4171	89
Magee2	2125	44
Cdx4	1615	0
Foxo4	3159	776
Gdpd2	2500	101
Pdzd11	1138	543
Mageb5	1344	0
Slitrk4	3860	110
Usp26	4041	0
Mbnl3	2014	0
Rap2c	3168	1256
Cul4b	3821	1037
Efhc2	2563	24
RGD1561661	1913	1
Tbc1d25	2341	310
Suv39h1	3337	302
Glod5	699	5
Gpr143	1612	58
Frmpd4	5123	163
Ofd1	3558	252
Asb11	1317	0
Eif1ax	3059	1886
Tbl1x	5017	1549
Mageb3	996	0
RGD1562485	1312	0
RGD1563104	3753	0
RGD1561230	2078	0
H2afb3	351	0
Mmgt1	4101	1277
Dusp21	857	0
RGD1309748	3841	1174
Pmm2	1841	680
Rbfox1	4153	1677
Eef2kmt	1671	40
Ppl	6281	168
Ubn1	6377	819
Glis2	3360	680
Zscan10	2747	0
Bicdl2	1966	1
Prss32	1620	8
Prss22	1271	0
Syngr3	1219	484
Noxo1	1965	3
Rnf151	1170	6
Spsb3	1953	760
Sox8	3244	882
Capn15	4815	526
Tmem8a	3455	325
Cpeb4	2830	1269
Fbxw11	3793	2409
Ranbp17	4235	108
Nipal4	3265	840
Cyfip2	6253	6112
Maml1	5475	293
Jade2	2712	407
RGD1310352	2253	1876
