"id","UniqueID","Gene.Name","Protein.ID","GeneType"
39010,"RP23-216C6.5","RP23-216C6.5","","protein_coding"
39011,"Gm24588","Gm24588","","protein_coding"
39012,"Gm25448","Gm25448","","protein_coding"
39013,"RP23-216C6.6","RP23-216C6.6","","protein_coding"
39014,"RP23-216C6.8","RP23-216C6.8","","protein_coding"
39015,"Fbp2","Fbp2","","protein_coding"
39016,"Fbp1","Fbp1","","protein_coding"
39017,"RP23-67N16.2","RP23-67N16.2","","protein_coding"
39018,"AC130827.2","AC130827.2","","protein_coding"
39019,"RP23-51D17.1","RP23-51D17.1","","protein_coding"
39020,"RP23-189B9.7","RP23-189B9.7","","protein_coding"
39021,"RP23-189B9.8","RP23-189B9.8","","protein_coding"
39022,"RP23-189B9.2","RP23-189B9.2","","protein_coding"
39023,"RP23-189B9.3","RP23-189B9.3","","protein_coding"
39024,"RP23-189B9.4","RP23-189B9.4","","protein_coding"
39025,"RP23-189B9.5","RP23-189B9.5","","protein_coding"
39026,"RP23-189B9.6","RP23-189B9.6","","protein_coding"
39027,"Fancc","Fancc","","protein_coding"
39028,"Gm16907","Gm16907","","protein_coding"
39029,"Mir23b","Mir23b","","protein_coding"
39030,"Mir27b","Mir27b","","protein_coding"
39031,"Mir3074-1","Mir3074-1","","protein_coding"
39032,"Mir24-1","Mir24-1","","protein_coding"
39033,"AC130827.4","AC130827.4","","protein_coding"
39034,"AC130827.3","AC130827.3","","protein_coding"
39035,"RP23-405I7.2","RP23-405I7.2","","protein_coding"
39036,"AC130827.5","AC130827.5","","protein_coding"
39037,"Ptch1","Ptch1","","protein_coding"
39038,"RP24-70J8.1","RP24-70J8.1","","protein_coding"
39039,"RP24-70J8.3","RP24-70J8.3","","protein_coding"
39040,"RP24-70J8.4","RP24-70J8.4","","protein_coding"
39041,"RP24-70J8.6","RP24-70J8.6","","protein_coding"
39042,"RP24-70J8.2","RP24-70J8.2","","protein_coding"
39043,"RP24-70J8.5","RP24-70J8.5","","protein_coding"
39044,"RP24-70J8.7","RP24-70J8.7","","protein_coding"
39045,"RP24-182I14.2","RP24-182I14.2","","protein_coding"
39046,"Ercc6l2","Ercc6l2","","protein_coding"
39047,"RP24-182I14.5","RP24-182I14.5","","protein_coding"
39048,"RP24-182I14.6","RP24-182I14.6","","protein_coding"
39049,"Hsd17b3","Hsd17b3","","protein_coding"
39050,"Slc35d2","Slc35d2","","protein_coding"
39051,"Zfp367","Zfp367","","protein_coding"
39052,"RP23-416E18.4","RP23-416E18.4","","protein_coding"
39053,"Habp4","Habp4","","protein_coding"
39054,"Cdc14b","Cdc14b","","protein_coding"
39055,"RP23-416E18.2","RP23-416E18.2","","protein_coding"
39056,"RP24-145F3.1","RP24-145F3.1","","protein_coding"
39057,"RP24-145F3.8","RP24-145F3.8","","protein_coding"
39058,"Aaed1","Aaed1","","protein_coding"
39059,"RP24-145F3.5","RP24-145F3.5","","protein_coding"
39060,"Gm25654","Gm25654","","protein_coding"
39061,"Ctsl","Ctsl","","protein_coding"
39062,"RP24-145F3.2","RP24-145F3.2","","protein_coding"
39063,"RP24-145F3.4","RP24-145F3.4","","protein_coding"
39064,"RP23-451G17.5","RP23-451G17.5","","protein_coding"
39065,"Cdk20","Cdk20","","protein_coding"
39066,"RP23-451G17.3","RP23-451G17.3","","protein_coding"
39067,"RP23-451G17.7","RP23-451G17.7","","protein_coding"
39068,"RP23-451G17.1","RP23-451G17.1","","protein_coding"
39069,"RP23-451G17.2","RP23-451G17.2","","protein_coding"
39070,"RP23-451G17.6","RP23-451G17.6","","protein_coding"
39071,"RP23-7C22.2","RP23-7C22.2","","protein_coding"
39072,"RP23-7C22.3","RP23-7C22.3","","protein_coding"
39073,"RP23-7C22.4","RP23-7C22.4","","protein_coding"
39074,"RP23-7C22.6","RP23-7C22.6","","protein_coding"
39075,"RP23-7C22.5","RP23-7C22.5","","protein_coding"
39076,"RP23-7C22.1","RP23-7C22.1","","protein_coding"
39077,"Cntnap3","Cntnap3","","protein_coding"
39078,"RP24-168J2.2","RP24-168J2.2","","protein_coding"
39079,"Spata31","Spata31","","protein_coding"
39080,"RP24-168J2.4","RP24-168J2.4","","protein_coding"
39081,"RP24-168J2.3","RP24-168J2.3","","protein_coding"
39082,"Spata31d1c","Spata31d1c","","protein_coding"
39083,"Prss47","Prss47","","protein_coding"
39084,"Mfsd14b","Mfsd14b","","protein_coding"
39085,"RP23-129G17.6","RP23-129G17.6","","protein_coding"
39086,"Olfr465-ps1","Olfr465-ps1","","protein_coding"
39087,"Olfr466","Olfr466","","protein_coding"
39088,"Gm24130","Gm24130","","protein_coding"
39089,"Nlrp4f","Nlrp4f","","protein_coding"
39090,"RP23-414P13.4","RP23-414P13.4","","protein_coding"
39091,"RP23-414P13.3","RP23-414P13.3","","protein_coding"
39092,"RP23-414P13.8","RP23-414P13.8","","protein_coding"
39093,"RP23-414P13.7","RP23-414P13.7","","protein_coding"
39094,"RP23-414P13.5","RP23-414P13.5","","protein_coding"
39095,"RP23-414P13.6","RP23-414P13.6","","protein_coding"
39096,"Zfp369","Zfp369","","protein_coding"
39097,"RP23-414P13.9","RP23-414P13.9","","protein_coding"
39098,"RP23-414P13.10","RP23-414P13.10","","protein_coding"
39099,"RP23-414P13.12","RP23-414P13.12","","protein_coding"
39100,"RP23-4G2.2","RP23-4G2.2","","protein_coding"
39101,"RP23-414P13.11","RP23-414P13.11","","protein_coding"
39102,"RP23-4G2.9","RP23-4G2.9","","protein_coding"
39103,"RP23-4G2.8","RP23-4G2.8","","protein_coding"
39104,"RP23-4G2.1","RP23-4G2.1","","protein_coding"
39105,"RP23-4G2.7","RP23-4G2.7","","protein_coding"
39106,"RP23-4G2.6","RP23-4G2.6","","protein_coding"
39107,"RP23-4G2.3","RP23-4G2.3","","protein_coding"
39108,"RP23-80B14.1","RP23-80B14.1","","protein_coding"
39109,"RP23-4G2.5","RP23-4G2.5","","protein_coding"
39110,"RP23-4G2.4","RP23-4G2.4","","protein_coding"
39111,"RP24-65K2.5","RP24-65K2.5","","protein_coding"
39112,"RP24-65K2.7","RP24-65K2.7","","protein_coding"
39113,"RP24-65K2.2","RP24-65K2.2","","protein_coding"
39114,"RP24-65K2.6","RP24-65K2.6","","protein_coding"
39115,"Gm10139","Gm10139","","protein_coding"
39116,"RP24-65K2.9","RP24-65K2.9","","protein_coding"
39117,"RP24-65K2.10","RP24-65K2.10","","protein_coding"
39118,"RP24-65K2.4","RP24-65K2.4","","protein_coding"
39119,"RP23-80B14.2","RP23-80B14.2","","protein_coding"
39120,"RP24-65K2.3","RP24-65K2.3","","protein_coding"
39121,"RP23-4G2.10","RP23-4G2.10","","protein_coding"
39122,"RP24-65K2.11","RP24-65K2.11","","protein_coding"
39123,"RP24-65K2.1","RP24-65K2.1","","protein_coding"
39124,"RP24-65K2.8","RP24-65K2.8","","protein_coding"
39125,"RP24-249P3.1","RP24-249P3.1","","protein_coding"
39126,"RP24-249P3.2","RP24-249P3.2","","protein_coding"
39127,"RP24-249P3.4","RP24-249P3.4","","protein_coding"
39128,"RP24-249P3.3","RP24-249P3.3","","protein_coding"
39129,"RP24-246B16.1","RP24-246B16.1","","protein_coding"
39130,"RP24-246B16.2","RP24-246B16.2","","protein_coding"
39131,"Platr2","Platr2","","protein_coding"
39132,"RP23-80B14.3","RP23-80B14.3","","protein_coding"
39133,"RP23-80B14.4","RP23-80B14.4","","protein_coding"
39134,"RP23-4G2.11","RP23-4G2.11","","protein_coding"
39135,"RP23-80B14.5","RP23-80B14.5","","protein_coding"
39136,"RP23-80B14.6","RP23-80B14.6","","protein_coding"
39137,"RP23-156H1.2","RP23-156H1.2","","protein_coding"
39138,"RP23-156H1.1","RP23-156H1.1","","protein_coding"
39139,"RP23-239E13.1","RP23-239E13.1","","protein_coding"
39140,"RP23-239E13.2","RP23-239E13.2","","protein_coding"
39141,"RP23-239E13.3","RP23-239E13.3","","protein_coding"
39142,"RP23-239E13.4","RP23-239E13.4","","protein_coding"
39143,"Gm10324","Gm10324","","protein_coding"
39144,"RP23-174A9.1","RP23-174A9.1","","protein_coding"
39145,"RP23-174A9.2","RP23-174A9.2","","protein_coding"
39146,"Gm17514","Gm17514","","protein_coding"
39147,"RP23-174A9.3","RP23-174A9.3","","protein_coding"
39148,"RP23-174A9.6","RP23-174A9.6","","protein_coding"
39149,"Gm10772","Gm10772","","protein_coding"
39150,"RP23-174A9.4","RP23-174A9.4","","protein_coding"
39151,"RP23-339L20.5","RP23-339L20.5","","protein_coding"
39152,"RP23-174A9.5","RP23-174A9.5","","protein_coding"
39153,"RP23-339L20.4","RP23-339L20.4","","protein_coding"
39154,"RP23-339L20.1","RP23-339L20.1","","protein_coding"
39155,"RP23-339L20.3","RP23-339L20.3","","protein_coding"
39156,"RP23-339L20.2","RP23-339L20.2","","protein_coding"
39157,"RP23-471F12.4","RP23-471F12.4","","protein_coding"
39158,"Gm26715","Gm26715","","protein_coding"
39159,"RP23-471F12.7","RP23-471F12.7","","protein_coding"
39160,"RP23-471F12.6","RP23-471F12.6","","protein_coding"
39161,"RP23-471F12.5","RP23-471F12.5","","protein_coding"
39162,"RP23-471F12.2","RP23-471F12.2","","protein_coding"
39163,"RP23-471F12.3","RP23-471F12.3","","protein_coding"
39164,"RP23-471F12.1","RP23-471F12.1","","protein_coding"
39165,"RP23-313A10.3","RP23-313A10.3","","protein_coding"
39166,"RP23-313A10.1","RP23-313A10.1","","protein_coding"
39167,"RP23-313A10.2","RP23-313A10.2","","protein_coding"
39168,"RP24-358L4.1","RP24-358L4.1","","protein_coding"
39169,"RP24-358L4.2","RP24-358L4.2","","protein_coding"
39170,"RP24-358L4.3","RP24-358L4.3","","protein_coding"
39171,"RP24-358L4.6","RP24-358L4.6","","protein_coding"
39172,"RP24-358L4.5","RP24-358L4.5","","protein_coding"
39173,"RP24-358L4.4","RP24-358L4.4","","protein_coding"
39174,"Gm27501","Gm27501","","protein_coding"
39175,"RP23-150F23.2","RP23-150F23.2","","protein_coding"
39176,"RP23-150F23.1","RP23-150F23.1","","protein_coding"
39177,"RP23-339L20.6","RP23-339L20.6","","protein_coding"
39178,"RP23-150F23.3","RP23-150F23.3","","protein_coding"
39179,"RP23-150F23.4","RP23-150F23.4","","protein_coding"
39180,"RP24-195M2.2","RP24-195M2.2","","protein_coding"
39181,"RP24-195M2.1","RP24-195M2.1","","protein_coding"
39182,"RP23-283J16.1","RP23-283J16.1","","protein_coding"
39183,"RP23-283J16.4","RP23-283J16.4","","protein_coding"
39184,"RP23-283J16.2","RP23-283J16.2","","protein_coding"
39185,"RP23-283J16.3","RP23-283J16.3","","protein_coding"
39186,"RP24-94N16.6","RP24-94N16.6","","protein_coding"
39187,"RP24-94N16.5","RP24-94N16.5","","protein_coding"
39188,"RP24-94N16.1","RP24-94N16.1","","protein_coding"
39189,"RP24-94N16.4","RP24-94N16.4","","protein_coding"
39190,"RP24-94N16.2","RP24-94N16.2","","protein_coding"
39191,"RP24-94N16.3","RP24-94N16.3","","protein_coding"
39192,"Uqcrb","Uqcrb","","protein_coding"
39193,"RP24-248P14.2","RP24-248P14.2","","protein_coding"
39194,"Mterf3","Mterf3","","protein_coding"
39195,"Ptdss1","Ptdss1","","protein_coding"
39196,"RP24-248P14.5","RP24-248P14.5","","protein_coding"
39197,"Zfp712","Zfp712","","protein_coding"
39198,"RP24-248P14.7","RP24-248P14.7","","protein_coding"
39199,"RP23-370B22.4","RP23-370B22.4","","protein_coding"
39200,"Zfp708","Zfp708","","protein_coding"
39201,"RP23-370B22.3","RP23-370B22.3","","protein_coding"
39202,"RP23-370B22.5","RP23-370B22.5","","protein_coding"
39203,"Rslcan18","Rslcan18","","protein_coding"
39204,"Zfp759","Zfp759","","protein_coding"
39205,"RP23-370B22.7","RP23-370B22.7","","protein_coding"
39206,"RP23-370B22.6","RP23-370B22.6","","protein_coding"
39207,"Rsl1","Rsl1","","protein_coding"
39208,"RP23-53N20.3","RP23-53N20.3","","protein_coding"
39209,"RP23-53N20.4","RP23-53N20.4","","protein_coding"
39210,"Zfp455","Zfp455","","protein_coding"
39211,"RP23-53N20.5","RP23-53N20.5","","protein_coding"
39212,"Zfp458","Zfp458","","protein_coding"
39213,"RP23-463F7.13","RP23-463F7.13","","protein_coding"
39214,"Zfp457","Zfp457","","protein_coding"
39215,"RP24-242F4.11","RP24-242F4.11","","protein_coding"
39216,"Zfp595","Zfp595","","protein_coding"
39217,"RP24-242F4.9","RP24-242F4.9","","protein_coding"
39218,"Zfp953","Zfp953","","protein_coding"
39219,"RP24-242F4.8","RP24-242F4.8","","protein_coding"
39220,"RP24-242F4.3","RP24-242F4.3","","protein_coding"
39221,"Zfp456","Zfp456","","protein_coding"
39222,"Zfp429","Zfp429","","protein_coding"
39223,"RP24-242F4.12","RP24-242F4.12","","protein_coding"
39224,"Zfp459","Zfp459","","protein_coding"
39225,"Zfp874a","Zfp874a","","protein_coding"
39226,"RP23-210I20.3","RP23-210I20.3","","protein_coding"
39227,"RP23-210I20.4","RP23-210I20.4","","protein_coding"
39228,"Zfp874b","Zfp874b","","protein_coding"
39229,"RP23-210I20.5","RP23-210I20.5","","protein_coding"
39230,"Zfp58","Zfp58","","protein_coding"
39231,"RP23-206J9.3","RP23-206J9.3","","protein_coding"
39232,"Zfp87","Zfp87","","protein_coding"
39233,"Zfp748","Zfp748","","protein_coding"
39234,"RP23-206J9.5","RP23-206J9.5","","protein_coding"
39235,"Zfp729b","Zfp729b","","protein_coding"
39236,"RP23-206J9.6","RP23-206J9.6","","protein_coding"
39237,"Zfp729a","Zfp729a","","protein_coding"
39238,"RP23-463F7.14","RP23-463F7.14","","protein_coding"
39239,"Zfp738","Zfp738","","protein_coding"
39240,"RP23-463F7.5","RP23-463F7.5","","protein_coding"
39241,"RP23-463F7.6","RP23-463F7.6","","protein_coding"
39242,"Zfp65","Zfp65","","protein_coding"
39243,"RP23-370B22.8","RP23-370B22.8","","protein_coding"
39244,"Zfp85os","Zfp85os","","protein_coding"
39245,"Zfp85","Zfp85","","protein_coding"
39246,"RP23-463F7.12","RP23-463F7.12","","protein_coding"
39247,"Zfp493","Zfp493","","protein_coding"
39248,"RP23-463F7.10","RP23-463F7.10","","protein_coding"
39249,"RP23-463F7.8","RP23-463F7.8","","protein_coding"
39250,"Zfp273","Zfp273","","protein_coding"
39251,"RP23-259C9.1","RP23-259C9.1","","protein_coding"
39252,"RP23-259C9.2","RP23-259C9.2","","protein_coding"
39253,"RP24-138P9.1","RP24-138P9.1","","protein_coding"
39254,"RP24-138P9.2","RP24-138P9.2","","protein_coding"
39255,"RP24-138P9.3","RP24-138P9.3","","protein_coding"
39256,"RP23-255L13.1","RP23-255L13.1","","protein_coding"
39257,"RP23-255L13.3","RP23-255L13.3","","protein_coding"
39258,"RP24-496K8.1","RP24-496K8.1","","protein_coding"
39259,"RP24-85H21.1","RP24-85H21.1","","protein_coding"
39260,"RP24-85H21.2","RP24-85H21.2","","protein_coding"
39261,"Mtrr","Mtrr","","protein_coding"
39262,"Fastkd3","Fastkd3","","protein_coding"
39263,"RP24-85H21.5","RP24-85H21.5","","protein_coding"
39264,"RP24-85H21.6","RP24-85H21.6","","protein_coding"
39265,"Adcy2","Adcy2","","protein_coding"
39266,"RP23-2H9.1","RP23-2H9.1","","protein_coding"
39267,"RP23-2H9.2","RP23-2H9.2","","protein_coding"
39268,"RP23-198P13.1","RP23-198P13.1","","protein_coding"
39269,"RP23-96D5.3","RP23-96D5.3","","protein_coding"
39270,"RP23-96D5.1","RP23-96D5.1","","protein_coding"
39271,"RP23-96D5.2","RP23-96D5.2","","protein_coding"
39272,"RP24-252H17.1","RP24-252H17.1","","protein_coding"
39273,"RP24-252H17.2","RP24-252H17.2","","protein_coding"
39274,"Gm44375","Gm44375","","protein_coding"
39275,"Papd7","Papd7","","protein_coding"
39276,"RP24-366J10.6","RP24-366J10.6","","protein_coding"
39277,"Nsun2","Nsun2","","protein_coding"
39278,"RP24-366J10.5","RP24-366J10.5","","protein_coding"
39279,"Srd5a1","Srd5a1","","protein_coding"
39280,"RP24-366J10.4","RP24-366J10.4","","protein_coding"
39281,"RP23-459C10.1","RP23-459C10.1","","protein_coding"
39282,"RP23-459C10.2","RP23-459C10.2","","protein_coding"
39283,"RP23-459C10.3","RP23-459C10.3","","protein_coding"
39284,"RP23-459C10.4","RP23-459C10.4","","protein_coding"
39285,"RP23-459C10.5","RP23-459C10.5","","protein_coding"
39286,"RP23-459C10.6","RP23-459C10.6","","protein_coding"
39287,"Ube2ql1","Ube2ql1","","protein_coding"
39288,"RP23-459C10.8","RP23-459C10.8","","protein_coding"
39289,"RP23-459C10.9","RP23-459C10.9","","protein_coding"
39290,"Med10","Med10","","protein_coding"
39291,"Gm26819","Gm26819","","protein_coding"
39292,"RP24-130L14.2","RP24-130L14.2","","protein_coding"
39293,"RP24-130L14.1","RP24-130L14.1","","protein_coding"
39294,"RP24-130L14.3","RP24-130L14.3","","protein_coding"
39295,"RP24-545J11.2","RP24-545J11.2","","protein_coding"
39296,"RP24-545J11.1","RP24-545J11.1","","protein_coding"
39297,"RP23-123N11.1","RP23-123N11.1","","protein_coding"
39298,"Gm26018","Gm26018","","protein_coding"
39299,"RP23-123N11.2","RP23-123N11.2","","protein_coding"
39300,"RP24-300G17.1","RP24-300G17.1","","protein_coding"
39301,"Ice1","Ice1","","protein_coding"
39302,"RP23-376D8.1","RP23-376D8.1","","protein_coding"
39303,"RP23-376D8.3","RP23-376D8.3","","protein_coding"
39304,"RP23-376D8.4","RP23-376D8.4","","protein_coding"
39305,"RP23-376D8.5","RP23-376D8.5","","protein_coding"
39306,"RP24-155K11.2","RP24-155K11.2","","protein_coding"
39307,"Adamts16","Adamts16","","protein_coding"
39308,"RP23-442B10.1","RP23-442B10.1","","protein_coding"
39309,"RP23-442B10.2","RP23-442B10.2","","protein_coding"
39310,"RP24-218O2.1","RP24-218O2.1","","protein_coding"
39311,"Mir466f-4","Mir466f-4","","protein_coding"
39312,"RP24-79G5.1","RP24-79G5.1","","protein_coding"
39313,"RP24-79G5.2","RP24-79G5.2","","protein_coding"
39314,"RP24-79G5.3","RP24-79G5.3","","protein_coding"
39315,"RP24-207J5.1","RP24-207J5.1","","protein_coding"
39316,"Irx1","Irx1","","protein_coding"
39317,"RP23-233D21.1","RP23-233D21.1","","protein_coding"
39318,"RP23-233D21.2","RP23-233D21.2","","protein_coding"
39319,"Rpl9-ps4","Rpl9-ps4","","protein_coding"
39320,"RP23-233D21.4","RP23-233D21.4","","protein_coding"
39321,"RP23-233D21.5","RP23-233D21.5","","protein_coding"
39322,"RP23-289E11.2","RP23-289E11.2","","protein_coding"
39323,"Irx2","Irx2","","protein_coding"
39324,"RP23-348G7.1","RP23-348G7.1","","protein_coding"
39325,"RP23-348G7.3","RP23-348G7.3","","protein_coding"
39326,"RP23-402P14.1","RP23-402P14.1","","protein_coding"
39327,"RP24-230O19.1","RP24-230O19.1","","protein_coding"
39328,"Irx4","Irx4","","protein_coding"
39329,"RP24-321J24.2","RP24-321J24.2","","protein_coding"
39330,"RP24-321J24.3","RP24-321J24.3","","protein_coding"
39331,"Ndufs6","Ndufs6","","protein_coding"
39332,"Mrpl36","Mrpl36","","protein_coding"
39333,"Eprn","Eprn","","protein_coding"
39334,"Lpcat1","Lpcat1","","protein_coding"
39335,"Slc6a3","Slc6a3","","protein_coding"
39336,"Clptm1l","Clptm1l","","protein_coding"
39337,"Tert","Tert","","protein_coding"
39338,"Slc6a18","Slc6a18","","protein_coding"
39339,"Slc6a19","Slc6a19","","protein_coding"
39340,"Slc6a19os","Slc6a19os","","protein_coding"
39341,"Slc12a7","Slc12a7","","protein_coding"
39342,"Nkd2","Nkd2","","protein_coding"
39343,"RP24-323G18.2","RP24-323G18.2","","protein_coding"
39344,"Trip13","Trip13","","protein_coding"
39345,"Gm25197","Gm25197","","protein_coding"
39346,"Brd9","Brd9","","protein_coding"
39347,"RP23-20A5.7","RP23-20A5.7","","protein_coding"
39348,"Zdhhc11","Zdhhc11","","protein_coding"
39349,"RP23-20A5.8","RP23-20A5.8","","protein_coding"
39350,"RP23-20A5.3","RP23-20A5.3","","protein_coding"
39351,"Tppp","Tppp","","protein_coding"
39352,"RP23-20A5.2","RP23-20A5.2","","protein_coding"
39353,"Cep72","Cep72","","protein_coding"
39354,"Slc9a3","Slc9a3","","protein_coding"
39355,"Exoc3","Exoc3","","protein_coding"
39356,"Ahrr","Ahrr","","protein_coding"
39357,"Pdcd6","Pdcd6","","protein_coding"
39358,"Sdha","Sdha","","protein_coding"
39359,"CT009486.2","CT009486.2","","protein_coding"
39360,"Ccdc127","Ccdc127","","protein_coding"
39361,"Lrrc14b","Lrrc14b","","protein_coding"
39362,"Zfp72","Zfp72","","protein_coding"
39363,"RP23-44G15.4","RP23-44G15.4","","protein_coding"
39364,"RP23-44G15.5","RP23-44G15.5","","protein_coding"
39365,"RP23-44G15.6","RP23-44G15.6","","protein_coding"
39366,"Mir692-3","Mir692-3","","protein_coding"
39367,"RP23-95L9.6","RP23-95L9.6","","protein_coding"
39368,"RP23-95L9.2","RP23-95L9.2","","protein_coding"
39369,"Zfp825","Zfp825","","protein_coding"
39370,"RP23-95L9.3","RP23-95L9.3","","protein_coding"
39371,"RP23-95L9.4","RP23-95L9.4","","protein_coding"
39372,"RP23-95L9.7","RP23-95L9.7","","protein_coding"
39373,"RP23-95L9.9","RP23-95L9.9","","protein_coding"
39374,"RP23-95L9.5","RP23-95L9.5","","protein_coding"
39375,"Erap1","Erap1","","protein_coding"
39376,"Cast","Cast","","protein_coding"
39377,"RP24-462E4.1","RP24-462E4.1","","protein_coding"
39378,"Hnrnpa1l2-ps","Hnrnpa1l2-ps","","protein_coding"
39379,"Pcsk1","Pcsk1","","protein_coding"
39380,"RP23-425C23.2","RP23-425C23.2","","protein_coding"
39381,"RP23-239O13.1","RP23-239O13.1","","protein_coding"
39382,"RP23-239O13.2","RP23-239O13.2","","protein_coding"
39383,"RP23-239O13.4","RP23-239O13.4","","protein_coding"
39384,"RP23-239O13.5","RP23-239O13.5","","protein_coding"
39385,"RP24-91G8.1","RP24-91G8.1","","protein_coding"
39386,"Mir682","Mir682","","protein_coding"
39387,"Gm23012","Gm23012","","protein_coding"
39388,"RP24-91G8.6","RP24-91G8.6","","protein_coding"
39389,"Ell2","Ell2","","protein_coding"
